id	nameid	date	obs	popsize	epidemicsStart	day	lockdown	timeSinceConf	timeSinceDeConf	rsent	initH	initIref	timelock	obs_id
REG-44	GrandEst	2020-05-06	80	5511747	2020-03-02	65	1	51	0	0.051362363	30	14	15	2
REG-44	GrandEst	2020-05-07	88	5511747	2020-03-02	66	1	52	0	0.051362363	30	14	15	2
REG-44	GrandEst	2020-05-08	33	5511747	2020-03-02	67	1	53	0	0.051362363	30	14	15	2
REG-44	GrandEst	2020-05-09	54	5511747	2020-03-02	68	1	54	0	0.051362363	30	14	15	2
REG-44	GrandEst	2020-05-10	47	5511747	2020-03-02	69	1	55	0	0.051362363	30	14	15	2
REG-44	GrandEst	2020-05-11	61	5511747	2020-03-02	70	0	56	1	0.051362363	30	14	15	2
REG-52	PaysLoire	2020-03-04	2	3801797	2020-03-04	0	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-05	1	3801797	2020-03-04	1	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-06	8	3801797	2020-03-04	2	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-07	2	3801797	2020-03-04	3	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-08	0	3801797	2020-03-04	4	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-09	0	3801797	2020-03-04	5	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-10	9	3801797	2020-03-04	6	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-11	7	3801797	2020-03-04	7	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-12	7	3801797	2020-03-04	8	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-13	14	3801797	2020-03-04	9	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-14	27	3801797	2020-03-04	10	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-15	16	3801797	2020-03-04	11	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-16	10	3801797	2020-03-04	12	0	0	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-17	18	3801797	2020-03-04	13	1	1	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-18	2	3801797	2020-03-04	14	1	2	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-19	32	3801797	2020-03-04	15	1	3	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-20	30	3801797	2020-03-04	16	1	4	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-21	44	3801797	2020-03-04	17	1	5	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-22	36	3801797	2020-03-04	18	1	6	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-23	23	3801797	2020-03-04	19	1	7	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-24	50	3801797	2020-03-04	20	1	8	0	0.009387621	2	6	13	1
REG-52	PaysLoire	2020-03-04	1	3801797	2020-03-04	0	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-05	4	3801797	2020-03-04	1	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-06	8	3801797	2020-03-04	2	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-07	1	3801797	2020-03-04	3	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-08	1	3801797	2020-03-04	4	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-09	1	3801797	2020-03-04	5	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-10	2	3801797	2020-03-04	6	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-11	9	3801797	2020-03-04	7	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-12	8	3801797	2020-03-04	8	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-13	12	3801797	2020-03-04	9	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-14	21	3801797	2020-03-04	10	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-15	8	3801797	2020-03-04	11	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-16	14	3801797	2020-03-04	12	0	0	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-17	9	3801797	2020-03-04	13	1	1	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-18	25	3801797	2020-03-04	14	1	2	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-19	19	3801797	2020-03-04	15	1	3	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-20	29	3801797	2020-03-04	16	1	4	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-21	43	3801797	2020-03-04	17	1	5	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-22	56	3801797	2020-03-04	18	1	6	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-23	52	3801797	2020-03-04	19	1	7	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-24	65	3801797	2020-03-04	20	1	8	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-25	84	3801797	2020-03-04	21	1	9	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-26	99	3801797	2020-03-04	22	1	10	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-27	103	3801797	2020-03-04	23	1	11	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-28	80	3801797	2020-03-04	24	1	12	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-29	60	3801797	2020-03-04	25	1	13	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-30	92	3801797	2020-03-04	26	1	14	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-03-31	80	3801797	2020-03-04	27	1	15	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-01	67	3801797	2020-03-04	28	1	16	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-02	104	3801797	2020-03-04	29	1	17	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-03	68	3801797	2020-03-04	30	1	18	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-04	68	3801797	2020-03-04	31	1	19	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-05	48	3801797	2020-03-04	32	1	20	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-06	79	3801797	2020-03-04	33	1	21	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-07	52	3801797	2020-03-04	34	1	22	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-08	60	3801797	2020-03-04	35	1	23	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-09	63	3801797	2020-03-04	36	1	24	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-10	58	3801797	2020-03-04	37	1	25	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-11	44	3801797	2020-03-04	38	1	26	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-12	34	3801797	2020-03-04	39	1	27	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-13	22	3801797	2020-03-04	40	1	28	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-14	41	3801797	2020-03-04	41	1	29	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-15	55	3801797	2020-03-04	42	1	30	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-16	35	3801797	2020-03-04	43	1	31	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-17	39	3801797	2020-03-04	44	1	32	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-18	26	3801797	2020-03-04	45	1	33	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-19	13	3801797	2020-03-04	46	1	34	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-20	31	3801797	2020-03-04	47	1	35	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-21	42	3801797	2020-03-04	48	1	36	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-22	33	3801797	2020-03-04	49	1	37	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-23	18	3801797	2020-03-04	50	1	38	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-24	27	3801797	2020-03-04	51	1	39	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-25	18	3801797	2020-03-04	52	1	40	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-26	10	3801797	2020-03-04	53	1	41	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-27	23	3801797	2020-03-04	54	1	42	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-28	21	3801797	2020-03-04	55	1	43	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-29	17	3801797	2020-03-04	56	1	44	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-04-30	23	3801797	2020-03-04	57	1	45	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-01	13	3801797	2020-03-04	58	1	46	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-02	19	3801797	2020-03-04	59	1	47	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-03	12	3801797	2020-03-04	60	1	48	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-04	16	3801797	2020-03-04	61	1	49	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-05	14	3801797	2020-03-04	62	1	50	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-06	9	3801797	2020-03-04	63	1	51	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-07	13	3801797	2020-03-04	64	1	52	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-08	8	3801797	2020-03-04	65	1	53	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-09	9	3801797	2020-03-04	66	1	54	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-10	15	3801797	2020-03-04	67	1	55	0	0.009387621	2	6	13	2
REG-52	PaysLoire	2020-05-11	13	3801797	2020-03-04	68	0	56	1	0.009387621	2	6	13	2
REG-53	Bretagne	2020-03-02	12	3340379	2020-03-02	0	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-03	6	3340379	2020-03-02	1	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-04	4	3340379	2020-03-02	2	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-05	6	3340379	2020-03-02	3	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-06	3	3340379	2020-03-02	4	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-07	8	3340379	2020-03-02	5	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-08	0	3340379	2020-03-02	6	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-09	0	3340379	2020-03-02	7	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-10	41	3340379	2020-03-02	8	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-11	13	3340379	2020-03-02	9	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-12	23	3340379	2020-03-02	10	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-13	38	3340379	2020-03-02	11	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-14	27	3340379	2020-03-02	12	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-15	25	3340379	2020-03-02	13	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-16	26	3340379	2020-03-02	14	0	0	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-17	14	3340379	2020-03-02	15	1	1	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-18	26	3340379	2020-03-02	16	1	2	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-19	24	3340379	2020-03-02	17	1	3	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-20	49	3340379	2020-03-02	18	1	4	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-21	13	3340379	2020-03-02	19	1	5	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-22	38	3340379	2020-03-02	20	1	6	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-23	93	3340379	2020-03-02	21	1	7	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-24	36	3340379	2020-03-02	22	1	8	0	0.018274502	6	9	15	1
REG-53	Bretagne	2020-03-02	1	3340379	2020-03-02	0	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-03	4	3340379	2020-03-02	1	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-04	3	3340379	2020-03-02	2	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-05	4	3340379	2020-03-02	3	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-06	7	3340379	2020-03-02	4	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-07	4	3340379	2020-03-02	5	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-08	4	3340379	2020-03-02	6	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-09	8	3340379	2020-03-02	7	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-10	7	3340379	2020-03-02	8	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-11	8	3340379	2020-03-02	9	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-12	12	3340379	2020-03-02	10	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-13	13	3340379	2020-03-02	11	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-14	7	3340379	2020-03-02	12	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-15	23	3340379	2020-03-02	13	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-16	12	3340379	2020-03-02	14	0	0	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-17	12	3340379	2020-03-02	15	1	1	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-18	21	3340379	2020-03-02	16	1	2	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-19	24	3340379	2020-03-02	17	1	3	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-20	22	3340379	2020-03-02	18	1	4	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-21	27	3340379	2020-03-02	19	1	5	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-22	18	3340379	2020-03-02	20	1	6	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-23	45	3340379	2020-03-02	21	1	7	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-24	33	3340379	2020-03-02	22	1	8	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-25	63	3340379	2020-03-02	23	1	9	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-26	47	3340379	2020-03-02	24	1	10	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-27	43	3340379	2020-03-02	25	1	11	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-28	49	3340379	2020-03-02	26	1	12	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-29	36	3340379	2020-03-02	27	1	13	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-30	42	3340379	2020-03-02	28	1	14	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-03-31	42	3340379	2020-03-02	29	1	15	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-01	80	3340379	2020-03-02	30	1	16	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-02	47	3340379	2020-03-02	31	1	17	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-03	40	3340379	2020-03-02	32	1	18	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-04	30	3340379	2020-03-02	33	1	19	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-05	66	3340379	2020-03-02	34	1	20	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-06	37	3340379	2020-03-02	35	1	21	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-07	33	3340379	2020-03-02	36	1	22	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-08	47	3340379	2020-03-02	37	1	23	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-09	38	3340379	2020-03-02	38	1	24	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-10	41	3340379	2020-03-02	39	1	25	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-11	39	3340379	2020-03-02	40	1	26	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-12	24	3340379	2020-03-02	41	1	27	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-13	9	3340379	2020-03-02	42	1	28	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-14	27	3340379	2020-03-02	43	1	29	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-15	26	3340379	2020-03-02	44	1	30	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-16	24	3340379	2020-03-02	45	1	31	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-17	19	3340379	2020-03-02	46	1	32	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-18	17	3340379	2020-03-02	47	1	33	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-19	12	3340379	2020-03-02	48	1	34	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-20	24	3340379	2020-03-02	49	1	35	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-21	26	3340379	2020-03-02	50	1	36	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-22	18	3340379	2020-03-02	51	1	37	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-23	20	3340379	2020-03-02	52	1	38	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-24	11	3340379	2020-03-02	53	1	39	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-25	3	3340379	2020-03-02	54	1	40	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-26	4	3340379	2020-03-02	55	1	41	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-27	17	3340379	2020-03-02	56	1	42	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-28	8	3340379	2020-03-02	57	1	43	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-29	18	3340379	2020-03-02	58	1	44	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-04-30	13	3340379	2020-03-02	59	1	45	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-01	4	3340379	2020-03-02	60	1	46	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-02	12	3340379	2020-03-02	61	1	47	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-03	6	3340379	2020-03-02	62	1	48	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-04	3	3340379	2020-03-02	63	1	49	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-05	5	3340379	2020-03-02	64	1	50	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-06	9	3340379	2020-03-02	65	1	51	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-07	7	3340379	2020-03-02	66	1	52	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-08	4	3340379	2020-03-02	67	1	53	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-09	9	3340379	2020-03-02	68	1	54	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-10	5	3340379	2020-03-02	69	1	55	0	0.018274502	6	9	15	2
REG-53	Bretagne	2020-05-11	5	3340379	2020-03-02	70	0	56	1	0.018274502	6	9	15	2
REG-75	NAquitaine	2020-03-04	1	5999982	2020-03-04	0	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-05	3	5999982	2020-03-04	1	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-06	3	5999982	2020-03-04	2	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-07	6	5999982	2020-03-04	3	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-08	0	5999982	2020-03-04	4	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-09	0	5999982	2020-03-04	5	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-10	37	5999982	2020-03-04	6	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-11	12	5999982	2020-03-04	7	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-12	21	5999982	2020-03-04	8	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-13	27	5999982	2020-03-04	9	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-14	16	5999982	2020-03-04	10	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-15	14	5999982	2020-03-04	11	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-16	34	5999982	2020-03-04	12	0	0	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-17	22	5999982	2020-03-04	13	1	1	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-18	37	5999982	2020-03-04	14	1	2	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-19	43	5999982	2020-03-04	15	1	3	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-20	152	5999982	2020-03-04	16	1	4	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-21	89	5999982	2020-03-04	17	1	5	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-22	91	5999982	2020-03-04	18	1	6	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-23	64	5999982	2020-03-04	19	1	7	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-24	113	5999982	2020-03-04	20	1	8	0	0.032358432	1	5	13	1
REG-75	NAquitaine	2020-03-04	0	5999982	2020-03-04	0	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-05	3	5999982	2020-03-04	1	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-06	1	5999982	2020-03-04	2	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-07	1	5999982	2020-03-04	3	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-08	1	5999982	2020-03-04	4	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-09	3	5999982	2020-03-04	5	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-10	1	5999982	2020-03-04	6	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-11	6	5999982	2020-03-04	7	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-12	0	5999982	2020-03-04	8	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-13	5	5999982	2020-03-04	9	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-14	12	5999982	2020-03-04	10	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-15	16	5999982	2020-03-04	11	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-16	11	5999982	2020-03-04	12	0	0	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-17	15	5999982	2020-03-04	13	1	1	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-18	26	5999982	2020-03-04	14	1	2	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-19	31	5999982	2020-03-04	15	1	3	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-20	50	5999982	2020-03-04	16	1	4	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-21	41	5999982	2020-03-04	17	1	5	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-22	47	5999982	2020-03-04	18	1	6	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-23	65	5999982	2020-03-04	19	1	7	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-24	86	5999982	2020-03-04	20	1	8	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-25	96	5999982	2020-03-04	21	1	9	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-26	88	5999982	2020-03-04	22	1	10	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-27	105	5999982	2020-03-04	23	1	11	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-28	90	5999982	2020-03-04	24	1	12	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-29	81	5999982	2020-03-04	25	1	13	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-30	86	5999982	2020-03-04	26	1	14	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-03-31	78	5999982	2020-03-04	27	1	15	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-01	94	5999982	2020-03-04	28	1	16	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-02	70	5999982	2020-03-04	29	1	17	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-03	76	5999982	2020-03-04	30	1	18	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-04	76	5999982	2020-03-04	31	1	19	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-05	42	5999982	2020-03-04	32	1	20	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-06	46	5999982	2020-03-04	33	1	21	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-07	78	5999982	2020-03-04	34	1	22	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-08	50	5999982	2020-03-04	35	1	23	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-09	67	5999982	2020-03-04	36	1	24	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-10	109	5999982	2020-03-04	37	1	25	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-11	41	5999982	2020-03-04	38	1	26	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-12	33	5999982	2020-03-04	39	1	27	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-13	39	5999982	2020-03-04	40	1	28	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-14	32	5999982	2020-03-04	41	1	29	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-15	40	5999982	2020-03-04	42	1	30	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-16	46	5999982	2020-03-04	43	1	31	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-17	45	5999982	2020-03-04	44	1	32	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-18	41	5999982	2020-03-04	45	1	33	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-19	34	5999982	2020-03-04	46	1	34	0	0.032358432	1	5	13	2
REG-75	NAquitaine	2020-04-20	43	5999982	2020-03-04	47	1	35	0	0.032358432	1	5	13	2
