rep,id,b1,Dq,E0,A0,betat1
6,Centre,0.947690943028413,3.97814348661574,354.673633638213,630.652309915041,-0.313486509802831
7,Centre,0.91837144537063,4.5045466848795,851.513007986837,472.889274945079,-0.313486509802831
8,Centre,0.971322720876905,5.38742086002201,709.940990897827,464.494404487989,-0.313486509802831
9,Centre,0.968442863380475,5.37507533978723,1194.18052672785,230.248724251199,-0.313486509802831
10,Centre,1.01242864471906,4.21687898412132,768.876145960799,286.039578497559,-0.313486509802831
1,BFC,0.731806208032951,0.887960640855591,687.113359535106,273.230415145656,-0.313486509802831
2,BFC,0.699867110308113,0.641059925949497,488.846338442818,536.006608981048,-0.313486509802831
3,BFC,0.702712449613037,0.705808385750999,617.566429823179,432.702606459579,-0.313486509802831
4,BFC,0.704011506728745,0.838510247237152,690.581142151553,400.705376545054,-0.313486509802831
5,BFC,0.708020457539301,0.738657193302194,584.188617682704,416.883415675559,-0.313486509802831
6,BFC,0.702079599428218,0.825642945055213,867.129399953606,351.1471191586,-0.313486509802831
7,BFC,0.712501573045245,0.876546167151995,386.511534112433,511.404158806324,-0.313486509802831
8,BFC,0.714840327738391,0.77132593492468,795.91090532685,284.272712458958,-0.313486509802831
9,BFC,0.722700556535061,0.859235803330973,722.296125762717,316.880052357464,-0.313486509802831
10,BFC,0.699747982203914,0.652580437438468,536.615744127106,458.555579722751,-0.313486509802831
1,Normandie,0.809532845749045,4.02269980329937,3397.2055360806,22.6672943674029,-0.313486509802831
2,Normandie,0.865242120931914,4.01637530713692,2609.95772719903,245.879642747206,-0.313486509802831
3,Normandie,0.822419714899484,4.08816888786368,3253.82287152818,119.554838713013,-0.313486509802831
4,Normandie,0.868695655085412,3.47670030969733,2831.75907552394,29.9960618989334,-0.313486509802831
5,Normandie,0.840047246985745,3.42483500282766,2612.80228996619,260.875759741679,-0.313486509802831
6,Normandie,0.838727367491092,4.62078066642308,3142.31397905518,45.7209575687328,-0.313486509802831
7,Normandie,0.852765061932398,3.91669580997607,3111.90442637332,61.09787111245,-0.313486509802831
8,Normandie,0.812124505460197,4.20031894930699,2588.8062064882,523.675118661952,-0.313486509802831
9,Normandie,0.872799936810748,4.0006473361225,2880.96552427496,87.120468905782,-0.313486509802831
10,Normandie,0.851169891724911,4.03967190579875,2859.63196437941,158.36447329089,-0.313486509802831
1,HDF,0.759592326421332,2.53937496162909,1882.67138313922,162.957857373978,-0.313486509802831
2,HDF,0.755801992882943,2.51126121772465,2211.51691595766,37.4090569867676,-0.313486509802831
3,HDF,0.774868783654813,2.16490989800633,1971.61344941894,52.5536547370802,-0.313486509802831
4,HDF,0.762043134405404,2.27974812056227,2227.07569703112,20.1383079704777,-0.313486509802831
5,HDF,0.760671074945044,2.33666759725929,2195.67473918323,17.3492281278664,-0.313486509802831
6,HDF,0.76026368449405,2.55846495465159,2181.96930617059,43.9193794532886,-0.313486509802831
7,HDF,0.761933599425483,2.72408292473275,2206.78681683522,44.9773990163828,-0.313486509802831
8,HDF,0.775279251755289,2.58729697261287,2061.54185437406,16.8954754231003,-0.313486509802831
9,HDF,0.780981675348003,2.28531911815871,1885.34166513847,90.6755401976729,-0.313486509802831
10,HDF,0.783951729175545,2.41881801377834,1810.45539715602,75.6591718654958,-0.313486509802831
1,GrandEst,0.778450437330551,2.31988178415009,646.629192832403,1505.81841243734,-0.313486509802831
2,GrandEst,0.792440491081564,2.09240825952933,769.115658793388,1265.61635970595,-0.313486509802831
3,GrandEst,0.788166184109029,2.27345982929108,925.103913053105,1244.27820042454,-0.313486509802831
4,GrandEst,0.781634122280165,2.17492796938919,530.829111514426,1524.93250428745,-0.313486509802831
5,GrandEst,0.786698788935982,2.39360643576347,423.999845443604,1578.23287989144,-0.313486509802831
6,GrandEst,0.773208952383158,2.19287949045824,538.84213276104,1608.2894672755,-0.313486509802831
7,GrandEst,0.781607585940783,2.18863853918684,1097.67890845503,1203.77008646525,-0.313486509802831
8,GrandEst,0.784456912664083,2.17157390161494,1407.01017886207,1058.58185435565,-0.313486509802831
9,GrandEst,0.78601929158274,2.10116826762535,533.085053403474,1478.31934824498,-0.313486509802831
10,GrandEst,0.781340746711611,2.15596082447735,639.699553660487,1445.97504541904,-0.313486509802831
1,PaysLoire,0.813444868441094,0.0167517891552513,1986.72149107631,50.6029538405471,-0.313486509802831
2,PaysLoire,0.793423343504214,0.0220448832511435,1762.47630374783,133.812751776239,-0.313486509802831
3,PaysLoire,0.820210116982281,0.0528617607741515,1653.82446758611,166.193517538146,-0.313486509802831
4,PaysLoire,0.815732977147724,0.0499983688403324,1877.01085763084,107.983154270113,-0.313486509802831
5,PaysLoire,0.796746095819084,0.0149484416311661,1615.09343940205,307.883485479072,-0.313486509802831
6,PaysLoire,0.799768847677565,0.0361475180581241,1801.96741724507,174.550334822394,-0.313486509802831
7,PaysLoire,0.846836780693048,0.0554245464348477,1182.75036241298,332.840163394568,-0.313486509802831
8,PaysLoire,0.781752581379119,0.0194132954934413,2275.2330325492,79.6058309107046,-0.313486509802831
9,PaysLoire,0.792262737627684,0.0527743183748951,1875.886214901,153.066197798067,-0.313486509802831
10,PaysLoire,0.796067195965581,0.0548404823258309,1798.10411151243,130.572530452274,-0.313486509802831
1,Bretagne,0.643254288831695,1.96565380141034,1628.86708860772,114.103147583901,-0.313486509802831
2,Bretagne,0.710919617291342,2.24211837396546,1369.69140445799,7.39536760195894,-0.313486509802831
3,Bretagne,0.671531834553929,1.76914818222735,1490.19408042536,14.3830572897562,-0.313486509802831
4,Bretagne,0.673244000056806,1.75461703283933,1454.67373574539,50.9184785441958,-0.313486509802831
5,Bretagne,0.712964211691478,1.72699889682647,1234.11657988203,7.10259323724852,-0.313486509802831
6,Bretagne,0.673439351928448,1.72636236581474,1540.83934707195,24.5518001397198,-0.313486509802831
7,Bretagne,0.695977939954136,2.33720430221515,1020.79182977132,274.581965738581,-0.313486509802831
8,Bretagne,0.688176992902805,1.68428727781186,1272.94151085388,122.459447693084,-0.313486509802831
9,Bretagne,0.694851870490218,1.79289407852967,1164.71976312856,163.085008948259,-0.313486509802831
10,Bretagne,0.721066505258903,2.39315602818774,1239.64413828358,22.3007537875255,-0.313486509802831
1,Occitanie,0.737832111404151,1.02549528249433,1698.26670283894,6.95647709564962,-0.313486509802831
2,Occitanie,0.729115902880125,1.11405907464016,869.335446322,524.618603364315,-0.313486509802831
3,Occitanie,0.754756787017745,0.94558753547711,1518.0571146799,30.6876767781019,-0.313486509802831
4,Occitanie,0.76224548009255,0.922080033572018,715.945274682804,401.149261577564,-0.313486509802831
5,Occitanie,0.749761530275819,0.823943853550214,403.346586473879,669.33026844454,-0.313486509802831
6,Occitanie,0.77395878016479,1.1329721256893,1246.19455746339,116.410688273127,-0.313486509802831
7,Occitanie,0.733144377224123,1.10914111722976,679.815534958177,633.560924699701,-0.313486509802831
8,Occitanie,0.763375233109277,0.918897258636628,723.788909799648,455.847555074407,-0.313486509802831
9,Occitanie,0.754416930079106,1.30096700500706,948.434332939846,388.479880264213,-0.313486509802831
10,Occitanie,0.754542472352756,1.07323912697995,873.148557345148,393.327816825604,-0.313486509802831
1,PACA,0.798754347198356,0.900102867438801,1128.16685737439,170.351446417088,-0.313486509802831
2,PACA,0.79468776131244,0.939559729834451,1408.38226981733,57.0300544740741,-0.313486509802831
3,PACA,0.782733344274594,1.12360416528444,793.11243429844,439.136530142692,-0.313486509802831
4,PACA,0.791709774230706,0.970730008896439,1503.81996906638,11.8954346927938,-0.313486509802831
5,PACA,0.805547393092652,1.01190665860802,1082.54870695927,172.352067414686,-0.313486509802831
6,PACA,0.812786617446794,0.956581485147376,1041.20064105213,194.756023442545,-0.313486509802831
7,PACA,0.810615079073877,0.974821650849582,1401.94377936086,14.398002907687,-0.313486509802831
8,PACA,0.766993276280104,0.919783209144544,828.206684432295,511.523896835488,-0.313486509802831
9,PACA,0.80809446286776,1.10751323370639,1447.29811135468,9.3802529526214,-0.313486509802831
10,PACA,0.764783752573089,0.987493989672057,1323.34152889239,174.094953441333,-0.313486509802831
