rep,id,b,Dq,E0,A0
5,GrandEst,0.829369983100063,6.17889134259647,461.75862335222,3058.3743327812
6,GrandEst,0.839695249981602,6.08126204707236,331.508513466442,2910.483124941
7,GrandEst,0.780275406286522,6.79914499171663,373.601973158473,3732.13272793227
8,GrandEst,0.81554946641832,6.53129602894637,315.728873198122,3243.55354142664
9,GrandEst,0.788509457686588,6.74304028757918,259.543371007353,3709.03858212215
10,GrandEst,0.803976248368876,6.46493858873143,745.541284358363,3133.83432549428
1,PaysLoire,0.668352396661939,0.119619876258135,2944.79223744886,3247.53982801874
2,PaysLoire,0.645069010518821,0.231565414102196,827.634653936123,5417.84581478454
3,PaysLoire,0.829270938992263,0.209410071367818,3246.52428805021,1408.43411131635
4,PaysLoire,0.777818565388768,0.141794272480449,3488.96451596383,1605.14093378796
