reg_id	date	day	init_I0	init_H0	obs_id	obs	isolation	popsize	ascertainement	ascertainementmin	ascertainementmax	ascertainementsd	IDname
REG-52	2020-03-06	1	1	0	1	8	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-07	2	1	0	1	2	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-08	3	1	0	1	0	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-09	4	1	0	1	0	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-10	5	1	0	1	9	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-11	6	1	0	1	7	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-12	7	1	0	1	7	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-13	8	1	0	1	14	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-14	9	1	0	1	27	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-15	10	1	0	1	16	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-16	11	1	0	1	10	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-17	12	1	0	1	18	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-18	13	1	0	1	2	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-19	14	1	0	1	32	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-20	15	1	0	1	30	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-21	16	1	0	1	44	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-22	17	1	0	1	36	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-23	18	1	0	1	23	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-24	19	1	0	1	50	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-25	20	1	0	1	25	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-06	1	1	0	2	10	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-07	2	1	0	2	4	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-08	3	1	0	2	13	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-09	4	1	0	2	8	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-10	5	1	0	2	7	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-11	6	1	0	2	9	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-12	7	1	0	2	8	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-13	8	1	0	2	9	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-14	9	1	0	2	6	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-15	10	1	0	2	15	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-16	11	1	0	2	16	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-17	12	1	0	2	24	0	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-18	13	1	0	2	17	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-19	14	1	0	2	23	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-20	15	1	0	2	32	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-52	2020-03-21	16	1	0	2	18	1	3801797	0.00831955922865014	0.00645685452835029	0.0116927365649683	0.046546453609735	PaysLoire
REG-53	2020-03-02	0	12	0	1	12	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-03	1	12	0	1	6	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-04	2	12	0	1	4	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-05	3	12	0	1	6	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-06	4	12	0	1	3	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-07	5	12	0	1	8	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-08	6	12	0	1	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-09	7	12	0	1	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-10	8	12	0	1	41	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-11	9	12	0	1	13	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-12	10	12	0	1	23	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-13	11	12	0	1	38	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-14	12	12	0	1	27	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-15	13	12	0	1	25	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-16	14	12	0	1	26	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-17	15	12	0	1	14	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-18	16	12	0	1	26	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-19	17	12	0	1	24	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-20	18	12	0	1	49	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-21	19	12	0	1	13	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-22	20	12	0	1	38	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-23	21	12	0	1	93	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-24	22	12	0	1	36	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-25	23	12	0	1	77	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-03	1	12	0	2	1	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-04	2	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-05	3	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-06	4	12	0	2	2	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-07	5	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-08	6	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-09	7	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-10	8	12	0	2	1	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-11	9	12	0	2	0	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-12	10	12	0	2	3	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-13	11	12	0	2	1	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-14	12	12	0	2	7	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-15	13	12	0	2	8	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-16	14	12	0	2	14	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-17	15	12	0	2	17	0	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-18	16	12	0	2	14	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-19	17	12	0	2	23	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-20	18	12	0	2	13	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-53	2020-03-21	19	12	0	2	14	1	3340379	0.0264524346037033	0.021543126146972	0.0342596117244005	0.046546453609735	Bretagne
REG-76	2020-03-02	0	5	0	1	5	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-03	1	5	0	1	1	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-04	2	5	0	1	2	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-05	3	5	0	1	2	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-06	4	5	0	1	7	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-07	5	5	0	1	18	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-08	6	5	0	1	0	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-09	7	5	0	1	0	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-10	8	5	0	1	25	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-11	9	5	0	1	26	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-12	10	5	0	1	46	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-13	11	5	0	1	39	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-14	12	5	0	1	42	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-15	13	5	0	1	29	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-16	14	5	0	1	19	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-17	15	5	0	1	49	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-18	16	5	0	1	60	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-19	17	5	0	1	73	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-20	18	5	0	1	93	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-21	19	5	0	1	74	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-22	20	5	0	1	60	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-23	21	5	0	1	96	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-24	22	5	0	1	133	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-25	23	5	0	1	182	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-03	1	5	0	2	0	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-04	2	5	0	2	0	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-05	3	5	0	2	4	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-06	4	5	0	2	2	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-07	5	5	0	2	4	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-08	6	5	0	2	8	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-09	7	5	0	2	7	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-10	8	5	0	2	13	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-11	9	5	0	2	9	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-12	10	5	0	2	10	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-13	11	5	0	2	38	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-14	12	5	0	2	45	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-15	13	5	0	2	47	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-16	14	5	0	2	57	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-17	15	5	0	2	52	0	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-18	16	5	0	2	46	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-19	17	5	0	2	39	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-20	18	5	0	2	27	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-76	2020-03-21	19	5	0	2	35	1	5924858	0.028335747119199	0.0232522089598512	0.0362640019340801	0.046546453609735	Occitanie
REG-93	2020-03-03	0	1	0	1	1	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-04	1	1	0	1	3	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-05	2	1	0	1	5	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-06	3	1	0	1	8	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-07	4	1	0	1	12	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-08	5	1	0	1	0	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-09	6	1	0	1	0	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-10	7	1	0	1	51	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-11	8	1	0	1	22	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-12	9	1	0	1	36	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-13	10	1	0	1	65	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-14	11	1	0	1	69	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-15	12	1	0	1	49	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-16	13	1	0	1	75	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-17	14	1	0	1	73	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-18	15	1	0	1	96	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-19	16	1	0	1	119	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-20	17	1	0	1	133	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-21	18	1	0	1	215	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-22	19	1	0	1	331	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-23	20	1	0	1	138	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-24	21	1	0	1	85	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-25	22	1	0	1	332	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-04	1	1	0	2	6	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-05	2	1	0	2	12	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-06	3	1	0	2	15	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-07	4	1	0	2	19	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-08	5	1	0	2	25	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-09	6	1	0	2	36	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-10	7	1	0	2	22	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-11	8	1	0	2	43	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-12	9	1	0	2	22	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-13	10	1	0	2	75	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-14	11	1	0	2	41	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-15	12	1	0	2	39	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-16	13	1	0	2	44	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-17	14	1	0	2	58	0	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-18	15	1	0	2	56	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-19	16	1	0	2	71	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-20	17	1	0	2	76	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-93	2020-03-21	18	1	0	2	61	1	5055651	0.052383020301813	0.0413772403738959	0.0713651826652862	0.046546453609735	PACA
REG-94	2020-03-10	0	37	0	1	37	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-11	1	37	0	1	9	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-12	2	37	0	1	13	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-13	3	37	0	1	21	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-14	4	37	0	1	21	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-15	5	37	0	1	9	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-16	6	37	0	1	11	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-17	7	37	0	1	19	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-18	8	37	0	1	7	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-19	9	37	0	1	10	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-20	10	37	0	1	6	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-21	11	37	0	1	5	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-22	12	37	0	1	10	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-23	13	37	0	1	11	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-24	14	37	0	1	23	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-25	15	37	0	1	8	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-11	1	37	0	2	19	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-12	2	37	0	2	26	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-13	3	37	0	2	38	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-14	4	37	0	2	20	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-15	5	37	0	2	35	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-16	6	37	0	2	35	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-17	7	37	0	2	33	0	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-18	8	37	0	2	27	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-19	9	37	0	2	39	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-20	10	37	0	2	33	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
REG-94	2020-03-21	11	37	0	2	16	1	344679	0.18974358974359	0.124161073825503	0.402173913043478	0.046546453609735	Corse
