rep,id,eta_b,eta_Dq,eta_E0,eta_A0
8,HDF,0.0457901603485831,1.032986765404,1.34468304086827,-2.64361999382607
9,HDF,0.0418819374056456,1.29164295403035,1.27778331688638,-1.34133579841026
10,HDF,0.0335798056653902,1.11476576115113,1.33086527330486,-1.49905924215693
1,GrandEst,0.0314718166160824,0.901337508543696,-0.24116687713079,1.53061225352733
2,GrandEst,0.0170335847766847,1.03052056673074,0.15637129237002,1.52567519596976
3,GrandEst,0.0299433008584415,0.963945871769214,-0.468791676789149,1.56495145018992
4,GrandEst,0.0216754111287648,1.00037342892572,-0.474252295982434,1.58826335863038
5,GrandEst,0.0270108275202781,0.944354990020526,-0.135069695893801,1.47253943884733
6,GrandEst,0.00613005222472105,1.03320996863941,-0.229297646264334,1.60203699999817
7,GrandEst,0.0245834703585106,1.05167278628981,-0.313036741442799,1.5758480514922
8,GrandEst,0.0297272664918325,1.04044916433772,-0.528889413938527,1.58739572454487
9,GrandEst,0.0203946028058981,0.978507872115375,-0.116496105175069,1.55496548819635
10,GrandEst,0.00997766134354196,1.06117301653376,-0.397149703431802,1.63276490127338
1,PaysLoire,-0.172701516992254,-3.04453485728192,0.395681276655771,1.98893288563801
2,PaysLoire,-0.0453932332672043,-3.33607007840489,0.986856662252274,1.26305368006651
3,PaysLoire,-0.0321633422887891,-3.25507630319456,1.64502107166573,-0.215599729977743
4,PaysLoire,-0.079265957993036,-3.41142356450086,1.63581141571765,0.444737974985758
5,PaysLoire,-0.112085303127234,-1.06830373694149,0.57292232658979,1.79675469031289
6,PaysLoire,-0.113169728368495,-3.02761097227785,1.16666925407221,1.48834889458843
7,PaysLoire,-0.00696541086741945,-3.17044487255203,1.48936845762526,-0.056947611442293
8,PaysLoire,-0.09135005131253,-2.89780977645596,1.61429509479588,0.76715798280161
9,PaysLoire,-0.0612737641095357,-2.54946118463542,1.22123846680695,1.25181154381465
10,PaysLoire,-0.0757328931289626,-1.37027557300914,0.984447935641088,1.501933439911
1,Bretagne,-0.137118919004106,1.28576054914171,0.876706995545178,-0.585546181176643
2,Bretagne,-0.0884849105163454,1.31378424504937,0.632924458297371,-1.08084206001537
3,Bretagne,-0.0673597433785732,1.50412418551158,0.870380309562225,-3.22233522463486
4,Bretagne,-0.0469060945612583,1.15890550761635,0.561458809424316,-1.32760471753555
5,Bretagne,-0.0581936493270577,1.20709804773708,0.712292751546319,-1.38307799668889
6,Bretagne,-0.0900444753565837,1.31427577128591,0.656858629796669,-0.602434796186372
7,Bretagne,-0.0138123840142931,1.58803931667112,0.557992736351668,-1.73254542292457
8,Bretagne,-0.14660361510625,1.44908999581573,1.01228803221578,-1.69004786919906
9,Bretagne,-0.0757768027688976,1.04783990563098,0.712664835606695,-1.25972991786861
10,Bretagne,-0.0938394897700628,1.24998508090348,0.858099528363221,-3.31919051979582
1,Occitanie,0.0637758366799236,-0.730117901643028,-0.514323209078796,0.531499807063139
2,Occitanie,0.0484042381751293,-0.737139112039589,0.00420403019575327,0.390938183959884
3,Occitanie,0.0710049651099397,-0.46786622407315,-0.538750467438379,0.559825411827578
4,Occitanie,0.0490303242924181,-0.36556430979755,-0.770530205811331,0.704753279761256
5,Occitanie,0.0459567659934397,-0.946353389880207,-0.327924502712574,0.613697751699478
6,Occitanie,0.0845507617724202,-0.493976252604016,-0.378960483223955,0.405567014465954
7,Occitanie,0.0435945579556189,-0.374712861296043,-0.328051913219017,0.620473946446191
8,Occitanie,0.0851539437388149,-0.619280895943373,-0.758065873416156,0.559734609409809
9,Occitanie,0.0664982820636128,-0.4183198605541,-0.411999617254061,0.565848533098867
10,Occitanie,0.0895416342804916,-0.961979338849725,-0.364553392534733,0.284755504520521
1,PACA,0.0708567601426163,-0.169154884346435,-0.54992592983525,0.758982051125014
2,PACA,0.0989764210582264,-0.334073743076614,-1.21719208850346,0.74457715290521
3,PACA,0.0742846635923845,-0.103880982088346,-1.35788856942548,0.866171567480996
4,PACA,0.0795411899726274,-0.375308579853487,-2.51001579973722,0.908113174912772
5,PACA,0.0658499548510037,-0.389267965204541,-1.86553039967768,0.939019044351296
6,PACA,0.115062453798117,-0.516799819360364,-2.92049725343662,0.767400143459139
7,PACA,0.0580996810724006,-0.131155210253967,-0.788921326110623,0.858605173613838
8,PACA,0.0700334795790279,-0.0810646777739171,-0.97667193438463,0.845976263559907
9,PACA,0.0832525592591378,-0.1186832202358,-1.2266845608604,0.851569897416028
10,PACA,0.0984216136480317,-0.655947887578239,-1.57723256711332,0.764257412304197
1,Corse,-0.745101233344764,-4.24271882859322,-0.1022300612598,-0.335568076204845
2,Corse,-0.705624736066678,-3.7433834893099,0.300093846849394,-2.81556042527218
3,Corse,-0.771282642215824,-3.06454810674662,0.133924853330163,-1.00848144833079
4,Corse,-0.700722062200796,-2.51152133305825,-0.0882014854537949,-0.422336358991999
5,Corse,-0.769467435952783,-3.28354273325444,0.201888710912311,-1.03162558990918
6,Corse,-0.849444935826559,-3.41194799618964,0.0674765401779768,-0.284249509155778
7,Corse,-0.696315743932113,-2.75090324712064,-0.0156022516820963,-0.410176606205298
8,Corse,-0.952949132950997,-3.67750271260852,0.00971370984386291,0.143652838702328
9,Corse,-0.769972653552309,-2.7492654042705,0.142493389867882,-0.763222136041427
10,Corse,-0.710492613040987,-3.63266355142418,0.17345052317491,-1.52376819497781
