rep,id,b,Dq,E0,A0
5,GrandEst,1.04283414809349,2.59139012516271,549.819134394374,1650.03969850165
6,GrandEst,1.02128472982559,2.8321876612606,500.376806309814,1878.16814052043
7,GrandEst,1.04030588689343,2.88496352199012,460.182123619893,1829.61938698245
8,GrandEst,1.04567079445829,2.85276481314584,370.839613141932,1850.86969312666
9,GrandEst,1.0359572975101,2.68142224363561,560.126677689682,1791.80841339643
10,GrandEst,1.02522180356833,2.91250194324404,423.058035775877,1936.77614478539
1,PaysLoire,0.854046023098191,0.0479932267351358,934.807242366587,2765.42075202476
2,PaysLoire,0.969997376909945,0.0358564931339984,1688.36474966016,1338.18415737633
3,PaysLoire,0.982915601383989,0.0388814955775686,3260.64447046237,305.031624304947
4,PaysLoire,0.937691161399427,0.0332538710887638,3230.75291347585,590.372186412477
