ID date diffB diffBmin diffBmax 
'Occitanie' '2020-05-01' 9.342518e-02 2.544694e-01 -1.734561e-01
'Occitanie' '2020-04-28' 7.706704e-02 2.472577e-01 -2.084889e-01
'Occitanie' '2020-05-06' 4.159254e-02 2.284343e-01 -2.749739e-01
'Occitanie' '2020-04-28' 3.003620e-02 2.233191e-01 -2.997398e-01
'Occitanie' '2020-04-28' 2.752070e-02 2.235175e-01 -3.091085e-01
'Occitanie' '2020-04-30' 2.882819e-02 2.259000e-01 -3.117949e-01
'Occitanie' '2020-04-28' 3.498628e-02 2.312872e-01 -3.067216e-01
'Occitanie' '2020-04-30' 2.692587e-02 2.286167e-01 -3.267919e-01
'Occitanie' '2020-04-28' 8.246431e-03 2.197871e-01 -3.652290e-01
'Occitanie' '2020-04-28' -7.616353e-02 1.732001e-01 -5.181102e-01
'Occitanie' '2020-04-28' -1.153635e-01 1.498684e-01 -5.838028e-01
'Occitanie' '2020-04-29' -7.470230e-02 1.726748e-01 -5.113265e-01
'Occitanie' '2020-05-02' -4.603990e-02 1.899877e-01 -4.641011e-01
'Occitanie' '2020-04-29' -2.927141e-02 2.013325e-01 -4.403338e-01
'Occitanie' '2020-05-07' -2.964058e-02 2.033507e-01 -4.481200e-01
'Occitanie' '2020-04-29' -2.686619e-02 2.071304e-01 -4.504051e-01
'Occitanie' '2020-04-29' -3.023889e-02 2.076433e-01 -4.643606e-01
'Occitanie' '2020-05-01' -1.465802e-02 2.184776e-01 -4.436394e-01
'Occitanie' '2020-04-29' 3.943246e-03 2.313082e-01 -4.187222e-01
'Occitanie' '2020-05-01' -3.863236e-03 2.299567e-01 -4.431817e-01
'Occitanie' '2020-04-29' -5.002187e-03 2.319709e-01 -4.546642e-01
'Occitanie' '2020-04-29' 8.307518e-03 2.416530e-01 -4.391157e-01
'Occitanie' '2020-04-29' 2.235603e-03 2.412968e-01 -4.612049e-01
'Occitanie' '2020-04-30' 2.198435e-03 2.438550e-01 -4.710625e-01
'Occitanie' '2020-05-03' 1.016895e-02 2.505867e-01 -4.657726e-01
'Occitanie' '2020-04-30' 2.520863e-02 2.608670e-01 -4.466344e-01
'Occitanie' '2020-05-08' 4.371518e-02 2.729739e-01 -4.212088e-01
'Occitanie' '2020-04-30' 4.713770e-02 2.776407e-01 -4.266875e-01
'Occitanie' '2020-04-30' 2.912003e-02 2.718317e-01 -4.763806e-01
'Occitanie' '2020-05-02' 1.204679e-02 2.662927e-01 -5.236049e-01
'Occitanie' '2020-04-30' 5.463716e-03 2.656564e-01 -5.486385e-01
'Occitanie' '2020-05-02' 4.315496e-03 2.675050e-01 -5.620258e-01
'Occitanie' '2020-04-30' -1.008568e-03 2.674221e-01 -5.846712e-01
'Occitanie' '2020-04-30' -1.067627e-02 2.650244e-01 -6.154630e-01
'Occitanie' '2020-04-30' -1.067627e-02 2.650244e-01 -6.154630e-01
'AURA' '2020-05-01' -1.823143e-04 1.296293e-01 -1.382944e-01
'AURA' '2020-05-04' 1.530338e-04 4.014231e-01 -4.926952e-01
'AURA' '2020-05-01' 8.303140e-04 5.345707e-01 -7.082261e-01
'AURA' '2020-05-09' 1.492764e-03 6.311544e-01 -8.876208e-01
'AURA' '2020-05-01' 3.043536e-03 7.088532e-01 -1.046315e+00
'AURA' '2020-05-01' 1.019591e-02 7.770294e-01 -1.182332e+00
'AURA' '2020-05-03' 3.493057e-02 8.452306e-01 -1.275681e+00
'AURA' '2020-05-01' 7.979066e-02 9.144050e-01 -1.315684e+00
'AURA' '2020-05-03' 9.868461e-02 9.559872e-01 -1.371792e+00
'AURA' '2020-05-01' 1.027120e-01 9.749192e-01 -1.415811e+00
'AURA' '2020-05-01' 1.445336e-01 1.000145e+00 -1.348834e+00
'AURA' '2020-05-01' 1.574088e-01 9.953015e-01 -1.292638e+00
'AURA' '2020-05-02' 2.647543e-01 1.036658e+00 -1.050372e+00
'AURA' '2020-05-05' 3.780731e-01 1.087974e+00 -8.198002e-01
'AURA' '2020-05-02' 3.043228e-01 1.025827e+00 -9.008901e-01
'AURA' '2020-05-10' 2.181519e-01 9.423248e-01 -9.690656e-01
'AURA' '2020-05-02' -1.254316e-02 7.610307e-01 -1.255459e+00
'AURA' '2020-05-02' -9.630071e-02 6.577195e-01 -1.279798e+00
'AURA' '2020-05-04' -2.017523e-03 6.800578e-01 -1.063236e+00
'AURA' '2020-05-02' 1.387826e-01 7.309001e-01 -7.784789e-01
'AURA' '2020-05-04' 2.206511e-01 7.379754e-01 -5.788124e-01
'AURA' '2020-05-02' 9.609346e-02 6.006496e-01 -6.789379e-01
'AURA' '2020-05-02' 1.524949e-02 4.811263e-01 -6.912851e-01
'AURA' '2020-05-02' -1.525261e-01 3.117909e-01 -8.538138e-01
'AURA' '2020-05-03' -3.307608e-01 1.298260e-01 -1.016982e+00
'AURA' '2020-05-06' -4.494355e-01 -7.982419e-03 -1.096910e+00
'AURA' '2020-05-03' -2.442467e-01 9.145325e-02 -7.325164e-01
'AURA' '2020-05-11' -5.660557e-02 1.979699e-01 -4.293051e-01
'AURA' '2020-05-03' -4.932618e-02 1.888888e-01 -4.020056e-01
'AURA' '2020-05-03' -7.037219e-02 1.642293e-01 -4.206457e-01
'AURA' '2020-05-05' -1.621769e-02 1.934191e-01 -3.316934e-01
'AURA' '2020-05-03' 9.034177e-03 2.067709e-01 -2.915593e-01
'AURA' '2020-05-05' 8.755252e-03 2.049685e-01 -2.923483e-01
'AURA' '2020-05-03' 4.331483e-02 2.270906e-01 -2.413381e-01
'AURA' '2020-05-03' 9.720326e-02 2.628443e-01 -1.623369e-01
'AURA' '2020-05-03' 9.888025e-02 2.660590e-01 -1.665836e-01
'AURA' '2020-05-04' 7.368764e-02 2.523598e-01 -2.132157e-01
'AURA' '2020-05-07' 6.513608e-02 2.489500e-01 -2.327156e-01
'AURA' '2020-05-04' 3.569342e-02 2.325699e-01 -2.857077e-01
'AURA' '2020-05-12' -1.494370e-02 2.025076e-01 -3.713088e-01
'AURA' '2020-05-04' 6.075208e-03 2.156645e-01 -3.380112e-01
'AURA' '2020-05-04' 6.751167e-02 2.546815e-01 -2.416507e-01
'AURA' '2020-05-06' 9.686645e-02 2.750863e-01 -2.005439e-01
'AURA' '2020-05-04' 6.851286e-02 2.610804e-01 -2.563491e-01
'AURA' '2020-05-06' -7.688692e-03 2.180572e-01 -3.911126e-01
'AURA' '2020-05-04' -6.777804e-02 1.829539e-01 -4.940084e-01
'AURA' '2020-05-04' -1.079808e-01 1.584068e-01 -5.597903e-01
'AURA' '2020-05-04' -9.011687e-02 1.678062e-01 -5.262601e-01
'AURA' '2020-05-05' -2.131052e-02 2.093141e-01 -4.122661e-01
'AURA' '2020-05-08' -1.554983e-02 2.150746e-01 -4.093468e-01
'AURA' '2020-05-05' -4.791057e-02 1.981314e-01 -4.705002e-01
'AURA' '2020-05-13' -6.071552e-02 1.921776e-01 -4.969458e-01
'AURA' '2020-05-05' -7.238177e-02 1.868014e-01 -5.212155e-01
'AURA' '2020-05-05' -8.584814e-02 1.801691e-01 -5.479790e-01
'AURA' '2020-05-07' -5.616507e-02 1.985418e-01 -5.003103e-01
'AURA' '2020-05-05' -6.731201e-03 2.292841e-01 -4.214434e-01
'AURA' '2020-05-07' 9.570045e-03 2.416957e-01 -4.025795e-01
'AURA' '2020-05-05' -1.011405e-02 2.337162e-01 -4.474233e-01
'AURA' '2020-05-05' -2.108981e-02 2.301480e-01 -4.753832e-01
'AURA' '2020-05-05' -3.579921e-02 2.244062e-01 -5.098644e-01
'AURA' '2020-05-06' -4.022129e-02 2.239083e-01 -5.243640e-01
'AURA' '2020-05-09' -1.842126e-02 2.379301e-01 -4.916071e-01
'AURA' '2020-05-06' 2.339267e-03 2.517307e-01 -4.620632e-01
'AURA' '2020-05-14' 1.199068e-02 2.597326e-01 -4.539638e-01
'AURA' '2020-05-06' 1.279307e-02 2.630152e-01 -4.626612e-01
'AURA' '2020-05-06' 1.666323e-02 2.678443e-01 -4.654919e-01
'AURA' '2020-05-08' 1.146768e-02 2.679478e-01 -4.859261e-01
'AURA' '2020-05-06' 1.835669e-02 2.741173e-01 -4.825059e-01
'AURA' '2020-05-08' 3.663700e-02 2.862494e-01 -4.575530e-01
'AURA' '2020-05-06' 4.659291e-02 2.942271e-01 -4.495396e-01
'AURA' '2020-05-06' 4.541134e-02 2.963332e-01 -4.628473e-01
'AURA' '2020-05-06' 4.541134e-02 2.963332e-01 -4.628473e-01
'PACA' '2020-05-07' -1.031504e-03 1.287801e-01 -1.391435e-01
'PACA' '2020-05-10' -1.016193e-03 4.002558e-01 -4.938669e-01
'PACA' '2020-05-07' -9.519310e-04 5.328423e-01 -7.100813e-01
'PACA' '2020-05-15' -6.323831e-04 6.290512e-01 -8.897925e-01
'PACA' '2020-05-07' 1.810992e-03 7.072215e-01 -1.047061e+00
'PACA' '2020-05-07' 3.590185e-03 7.719296e-01 -1.191752e+00
'PACA' '2020-05-09' 2.486666e-03 8.247400e-01 -1.329045e+00
'PACA' '2020-05-07' 1.946083e-03 8.686739e-01 -1.451375e+00
'PACA' '2020-05-09' 5.822953e-03 9.049905e-01 -1.545262e+00
'PACA' '2020-05-07' 4.884869e-03 9.258940e-01 -1.615102e+00
'PACA' '2020-05-07' -3.655404e-02 9.073621e-01 -1.708265e+00
'PACA' '2020-05-07' -1.127109e-01 8.462326e-01 -1.793165e+00
'PACA' '2020-05-08' -9.369540e-02 8.184174e-01 -1.651981e+00
'PACA' '2020-05-11' 3.246742e-02 8.567490e-01 -1.344642e+00
'PACA' '2020-05-08' 1.328925e-01 8.916370e-01 -1.119167e+00
'PACA' '2020-05-16' 1.249112e-01 8.630071e-01 -1.083049e+00
'PACA' '2020-05-08' 7.888654e-02 8.048187e-01 -1.097378e+00
'PACA' '2020-05-08' 1.017407e-02 7.274488e-01 -1.140689e+00
'PACA' '2020-05-10' -1.404370e-02 6.724118e-01 -1.104920e+00
'PACA' '2020-05-08' 4.875248e-02 6.713724e-01 -9.349869e-01
'PACA' '2020-05-10' 1.348311e-01 6.838634e-01 -7.305783e-01
'PACA' '2020-05-08' 2.515441e-02 5.664802e-01 -8.248010e-01
'PACA' '2020-05-08' -1.027997e-02 4.868859e-01 -7.817583e-01
'PACA' '2020-05-08' -3.262426e-03 4.414064e-01 -6.896970e-01
'PACA' '2020-05-09' -5.715100e-02 3.581780e-01 -6.940691e-01
'PACA' '2020-05-12' -1.435143e-01 2.567293e-01 -7.521056e-01
'PACA' '2020-05-09' -1.410666e-01 2.196784e-01 -6.851096e-01
'PACA' '2020-05-17' -3.062184e-02 2.651895e-01 -4.760650e-01
'PACA' '2020-05-09' -5.778876e-04 2.662825e-01 -4.044559e-01
'PACA' '2020-05-09' -2.375271e-03 2.506597e-01 -3.873175e-01
'PACA' '2020-05-11' -3.858464e-02 2.160881e-01 -4.278940e-01
'PACA' '2020-05-09' -6.847368e-02 1.875079e-01 -4.605362e-01
'PACA' '2020-05-11' -7.100990e-02 1.791728e-01 -4.548034e-01
'PACA' '2020-05-09' -1.351784e-02 2.124506e-01 -3.612316e-01
'PACA' '2020-05-09' 8.532999e-02 2.756793e-01 -2.101504e-01
'PACA' '2020-05-09' 1.237124e-01 3.016433e-01 -1.562548e-01
'PACA' '2020-05-10' 6.457873e-02 2.660870e-01 -2.564519e-01
'PACA' '2020-05-13' 3.447244e-02 2.479601e-01 -3.079660e-01
'PACA' '2020-05-10' -1.737058e-02 2.163129e-01 -3.940433e-01
'PACA' '2020-05-18' -5.740380e-02 1.903300e-01 -4.564549e-01
'PACA' '2020-05-10' -7.697920e-03 2.208065e-01 -3.760181e-01
'PACA' '2020-05-10' -6.740847e-02 1.844854e-01 -4.745987e-01
'PACA' '2020-05-12' -7.637859e-02 1.777727e-01 -4.863894e-01
'PACA' '2020-05-10' -2.752653e-02 2.088258e-01 -4.098258e-01
'PACA' '2020-05-12' -5.895104e-02 1.908570e-01 -4.646591e-01
'PACA' '2020-05-10' -1.048521e-01 1.629125e-01 -5.401718e-01
'PACA' '2020-05-10' -1.534119e-01 1.323445e-01 -6.173630e-01
'PACA' '2020-05-10' -1.054058e-01 1.610425e-01 -5.371960e-01
'PACA' '2020-05-11' -1.619587e-02 2.180334e-01 -3.978000e-01
'PACA' '2020-05-14' -1.151940e-03 2.306312e-01 -3.823380e-01
'PACA' '2020-05-11' -6.489114e-02 1.947591e-01 -4.950484e-01
'PACA' '2020-05-19' -9.483991e-02 1.775617e-01 -5.471041e-01
'PACA' '2020-05-11' -8.062359e-02 1.870898e-01 -5.261831e-01
'PACA' '2020-05-11' -6.334857e-02 1.988185e-01 -5.011918e-01
'PACA' '2020-05-13' -1.681685e-02 2.287523e-01 -4.292996e-01
'PACA' '2020-05-11' 3.489913e-02 2.626175e-01 -3.511994e-01
'PACA' '2020-05-13' 5.266709e-02 2.767582e-01 -3.317262e-01
'PACA' '2020-05-11' 5.081415e-02 2.792170e-01 -3.454398e-01
'PACA' '2020-05-11' 6.061282e-02 2.881534e-01 -3.384478e-01
'PACA' '2020-05-11' 6.499914e-02 2.939405e-01 -3.409767e-01
'PACA' '2020-05-12' 7.954121e-02 3.052390e-01 -3.250381e-01
'PACA' '2020-05-15' 9.944236e-02 3.195811e-01 -2.999010e-01
'PACA' '2020-05-12' 1.151201e-01 3.315131e-01 -2.824247e-01
'PACA' '2020-05-20' 1.278171e-01 3.417616e-01 -2.705139e-01
'PACA' '2020-05-12' 1.214537e-01 3.416928e-01 -2.941282e-01
'PACA' '2020-05-12' 1.037271e-01 3.354040e-01 -3.387700e-01
'PACA' '2020-05-14' 9.222425e-02 3.321692e-01 -3.710198e-01
'PACA' '2020-05-12' 9.950744e-02 3.385389e-01 -3.667399e-01
'PACA' '2020-05-14' 1.057703e-01 3.444586e-01 -3.649441e-01
'PACA' '2020-05-12' 1.113012e-01 3.499519e-01 -3.646107e-01
'PACA' '2020-05-12' 1.159154e-01 3.547432e-01 -3.653654e-01
'PACA' '2020-05-12' 1.159153e-01 3.547432e-01 -3.653655e-01
