reg_id	date	day	initI	initH	obs_id	obs	isolation	popsize	ascertainement	IDname	timesinceconf
REG-53	2020-03-22	20	13	0	1	38	1	3340379	0.0182745022602674	Bretagne	5
REG-53	2020-03-23	21	13	0	1	93	1	3340379	0.0182745022602674	Bretagne	6
REG-53	2020-03-24	22	13	0	1	36	1	3340379	0.0182745022602674	Bretagne	7
REG-53	2020-03-03	1	13	0	2	1	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-06	4	13	0	2	2	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-10	8	13	0	2	1	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-12	10	13	0	2	3	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-13	11	13	0	2	1	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-14	12	13	0	2	7	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-15	13	13	0	2	8	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-16	14	13	0	2	14	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-17	15	13	0	2	20	0	3340379	0.0182745022602674	Bretagne	0
REG-53	2020-03-18	16	13	0	2	14	1	3340379	0.0182745022602674	Bretagne	1
REG-53	2020-03-19	17	13	0	2	25	1	3340379	0.0182745022602674	Bretagne	2
REG-53	2020-03-20	18	13	0	2	16	1	3340379	0.0182745022602674	Bretagne	3
REG-53	2020-03-21	19	13	0	2	22	1	3340379	0.0182745022602674	Bretagne	4
REG-53	2020-03-22	20	13	0	2	20	1	3340379	0.0182745022602674	Bretagne	5
REG-53	2020-03-23	21	13	0	2	36	1	3340379	0.0182745022602674	Bretagne	6
REG-53	2020-03-24	22	13	0	2	35	1	3340379	0.0182745022602674	Bretagne	7
REG-53	2020-03-25	23	13	0	2	47	1	3340379	0.0182745022602674	Bretagne	8
REG-53	2020-03-26	24	13	0	2	40	1	3340379	0.0182745022602674	Bretagne	9
REG-53	2020-03-27	25	13	0	2	42	1	3340379	0.0182745022602674	Bretagne	10
REG-53	2020-03-28	26	13	0	2	45	1	3340379	0.0182745022602674	Bretagne	11
REG-53	2020-03-29	27	13	0	2	29	1	3340379	0.0182745022602674	Bretagne	12
REG-53	2020-03-30	28	13	0	2	41	1	3340379	0.0182745022602674	Bretagne	13
REG-53	2020-03-31	29	13	0	2	39	1	3340379	0.0182745022602674	Bretagne	14
REG-53	2020-04-01	30	13	0	2	47	1	3340379	0.0182745022602674	Bretagne	15
REG-53	2020-04-02	31	13	0	2	37	1	3340379	0.0182745022602674	Bretagne	16
REG-53	2020-04-03	32	13	0	2	34	1	3340379	0.0182745022602674	Bretagne	17
REG-53	2020-04-04	33	13	0	2	41	1	3340379	0.0182745022602674	Bretagne	18
REG-53	2020-04-05	34	13	0	2	44	1	3340379	0.0182745022602674	Bretagne	19
REG-53	2020-04-06	35	13	0	2	50	1	3340379	0.0182745022602674	Bretagne	20
REG-53	2020-04-07	36	13	0	2	50	1	3340379	0.0182745022602674	Bretagne	21
REG-53	2020-04-08	37	13	0	2	43	1	3340379	0.0182745022602674	Bretagne	22
REG-53	2020-04-09	38	13	0	2	32	1	3340379	0.0182745022602674	Bretagne	23
REG-53	2020-04-10	39	13	0	2	42	1	3340379	0.0182745022602674	Bretagne	24
REG-53	2020-04-11	40	13	0	2	33	1	3340379	0.0182745022602674	Bretagne	25
REG-53	2020-04-12	41	13	0	2	18	1	3340379	0.0182745022602674	Bretagne	26
REG-53	2020-04-13	42	13	0	2	22	1	3340379	0.0182745022602674	Bretagne	27
REG-53	2020-04-14	43	13	0	2	31	1	3340379	0.0182745022602674	Bretagne	28
REG-53	2020-04-15	44	13	0	2	36	1	3340379	0.0182745022602674	Bretagne	29
REG-53	2020-04-16	45	13	0	2	38	1	3340379	0.0182745022602674	Bretagne	30
REG-53	2020-04-17	46	13	0	2	29	1	3340379	0.0182745022602674	Bretagne	31
REG-53	2020-04-18	47	13	0	2	24	1	3340379	0.0182745022602674	Bretagne	32
REG-53	2020-04-19	48	13	0	2	24	1	3340379	0.0182745022602674	Bretagne	33
REG-53	2020-04-20	49	13	0	2	24	1	3340379	0.0182745022602674	Bretagne	34
REG-76	2020-03-02	0	6	0	1	5	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-03	1	6	0	1	1	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-04	2	6	0	1	2	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-05	3	6	0	1	2	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-06	4	6	0	1	7	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-07	5	6	0	1	18	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-08	6	6	0	1	0	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-09	7	6	0	1	0	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-10	8	6	0	1	25	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-11	9	6	0	1	26	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-12	10	6	0	1	46	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-13	11	6	0	1	39	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-14	12	6	0	1	42	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-15	13	6	0	1	29	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-16	14	6	0	1	19	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-17	15	6	0	1	49	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-18	16	6	0	1	60	1	5924858	0.0262431786130357	Occitanie	1
REG-76	2020-03-19	17	6	0	1	73	1	5924858	0.0262431786130357	Occitanie	2
REG-76	2020-03-20	18	6	0	1	93	1	5924858	0.0262431786130357	Occitanie	3
REG-76	2020-03-21	19	6	0	1	74	1	5924858	0.0262431786130357	Occitanie	4
REG-76	2020-03-22	20	6	0	1	60	1	5924858	0.0262431786130357	Occitanie	5
REG-76	2020-03-23	21	6	0	1	96	1	5924858	0.0262431786130357	Occitanie	6
REG-76	2020-03-24	22	6	0	1	133	1	5924858	0.0262431786130357	Occitanie	7
REG-76	2020-03-05	3	6	0	2	4	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-06	4	6	0	2	2	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-07	5	6	0	2	4	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-08	6	6	0	2	8	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-09	7	6	0	2	7	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-10	8	6	0	2	13	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-11	9	6	0	2	9	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-12	10	6	0	2	10	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-13	11	6	0	2	38	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-14	12	6	0	2	45	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-15	13	6	0	2	47	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-16	14	6	0	2	57	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-17	15	6	0	2	52	0	5924858	0.0262431786130357	Occitanie	0
REG-76	2020-03-18	16	6	0	2	46	1	5924858	0.0262431786130357	Occitanie	1
REG-76	2020-03-19	17	6	0	2	37	1	5924858	0.0262431786130357	Occitanie	2
REG-76	2020-03-20	18	6	0	2	31	1	5924858	0.0262431786130357	Occitanie	3
REG-76	2020-03-21	19	6	0	2	41	1	5924858	0.0262431786130357	Occitanie	4
REG-76	2020-03-22	20	6	0	2	32	1	5924858	0.0262431786130357	Occitanie	5
REG-76	2020-03-23	21	6	0	2	70	1	5924858	0.0262431786130357	Occitanie	6
REG-76	2020-03-24	22	6	0	2	61	1	5924858	0.0262431786130357	Occitanie	7
REG-76	2020-03-25	23	6	0	2	59	1	5924858	0.0262431786130357	Occitanie	8
REG-76	2020-03-26	24	6	0	2	69	1	5924858	0.0262431786130357	Occitanie	9
REG-76	2020-03-27	25	6	0	2	75	1	5924858	0.0262431786130357	Occitanie	10
REG-76	2020-03-28	26	6	0	2	132	1	5924858	0.0262431786130357	Occitanie	11
REG-76	2020-03-29	27	6	0	2	122	1	5924858	0.0262431786130357	Occitanie	12
REG-76	2020-03-30	28	6	0	2	136	1	5924858	0.0262431786130357	Occitanie	13
REG-76	2020-03-31	29	6	0	2	113	1	5924858	0.0262431786130357	Occitanie	14
REG-76	2020-04-01	30	6	0	2	103	1	5924858	0.0262431786130357	Occitanie	15
REG-76	2020-04-02	31	6	0	2	108	1	5924858	0.0262431786130357	Occitanie	16
REG-76	2020-04-03	32	6	0	2	83	1	5924858	0.0262431786130357	Occitanie	17
REG-76	2020-04-04	33	6	0	2	79	1	5924858	0.0262431786130357	Occitanie	18
REG-76	2020-04-05	34	6	0	2	79	1	5924858	0.0262431786130357	Occitanie	19
REG-76	2020-04-06	35	6	0	2	96	1	5924858	0.0262431786130357	Occitanie	20
REG-76	2020-04-07	36	6	0	2	83	1	5924858	0.0262431786130357	Occitanie	21
REG-76	2020-04-08	37	6	0	2	80	1	5924858	0.0262431786130357	Occitanie	22
REG-76	2020-04-09	38	6	0	2	68	1	5924858	0.0262431786130357	Occitanie	23
REG-76	2020-04-10	39	6	0	2	79	1	5924858	0.0262431786130357	Occitanie	24
REG-76	2020-04-11	40	6	0	2	71	1	5924858	0.0262431786130357	Occitanie	25
REG-76	2020-04-12	41	6	0	2	52	1	5924858	0.0262431786130357	Occitanie	26
REG-76	2020-04-13	42	6	0	2	43	1	5924858	0.0262431786130357	Occitanie	27
REG-76	2020-04-14	43	6	0	2	51	1	5924858	0.0262431786130357	Occitanie	28
REG-76	2020-04-15	44	6	0	2	54	1	5924858	0.0262431786130357	Occitanie	29
REG-76	2020-04-16	45	6	0	2	37	1	5924858	0.0262431786130357	Occitanie	30
REG-76	2020-04-17	46	6	0	2	49	1	5924858	0.0262431786130357	Occitanie	31
REG-76	2020-04-18	47	6	0	2	41	1	5924858	0.0262431786130357	Occitanie	32
REG-76	2020-04-19	48	6	0	2	34	1	5924858	0.0262431786130357	Occitanie	33
REG-76	2020-04-20	49	6	0	2	35	1	5924858	0.0262431786130357	Occitanie	34
REG-93	2020-03-02	0	9	0	1	9	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-03	1	9	0	1	1	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-04	2	9	0	1	3	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-05	3	9	0	1	5	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-06	4	9	0	1	8	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-07	5	9	0	1	12	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-08	6	9	0	1	0	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-09	7	9	0	1	0	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-10	8	9	0	1	51	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-11	9	9	0	1	22	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-12	10	9	0	1	36	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-13	11	9	0	1	65	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-14	12	9	0	1	69	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-15	13	9	0	1	49	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-16	14	9	0	1	75	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-17	15	9	0	1	73	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-18	16	9	0	1	96	1	5055651	0.053534730785039	PACA	1
REG-93	2020-03-19	17	9	0	1	119	1	5055651	0.053534730785039	PACA	2
REG-93	2020-03-20	18	9	0	1	133	1	5055651	0.053534730785039	PACA	3
REG-93	2020-03-21	19	9	0	1	215	1	5055651	0.053534730785039	PACA	4
REG-93	2020-03-22	20	9	0	1	331	1	5055651	0.053534730785039	PACA	5
REG-93	2020-03-23	21	9	0	1	138	1	5055651	0.053534730785039	PACA	6
REG-93	2020-03-24	22	9	0	1	85	1	5055651	0.053534730785039	PACA	7
REG-93	2020-03-03	1	9	0	2	6	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-04	2	9	0	2	6	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-05	3	9	0	2	12	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-06	4	9	0	2	22	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-07	5	9	0	2	19	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-08	6	9	0	2	25	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-09	7	9	0	2	35	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-10	8	9	0	2	22	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-11	9	9	0	2	43	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-12	10	9	0	2	20	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-13	11	9	0	2	57	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-14	12	9	0	2	41	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-15	13	9	0	2	39	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-16	14	9	0	2	44	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-17	15	9	0	2	58	0	5055651	0.053534730785039	PACA	0
REG-93	2020-03-18	16	9	0	2	56	1	5055651	0.053534730785039	PACA	1
REG-93	2020-03-19	17	9	0	2	70	1	5055651	0.053534730785039	PACA	2
REG-93	2020-03-20	18	9	0	2	82	1	5055651	0.053534730785039	PACA	3
REG-93	2020-03-21	19	9	0	2	92	1	5055651	0.053534730785039	PACA	4
REG-93	2020-03-22	20	9	0	2	90	1	5055651	0.053534730785039	PACA	5
REG-93	2020-03-23	21	9	0	2	145	1	5055651	0.053534730785039	PACA	6
REG-93	2020-03-24	22	9	0	2	118	1	5055651	0.053534730785039	PACA	7
REG-93	2020-03-25	23	9	0	2	139	1	5055651	0.053534730785039	PACA	8
REG-93	2020-03-26	24	9	0	2	152	1	5055651	0.053534730785039	PACA	9
REG-93	2020-03-27	25	9	0	2	204	1	5055651	0.053534730785039	PACA	10
REG-93	2020-03-28	26	9	0	2	182	1	5055651	0.053534730785039	PACA	11
REG-93	2020-03-29	27	9	0	2	152	1	5055651	0.053534730785039	PACA	12
REG-93	2020-03-30	28	9	0	2	167	1	5055651	0.053534730785039	PACA	13
REG-93	2020-03-31	29	9	0	2	136	1	5055651	0.053534730785039	PACA	14
REG-93	2020-04-01	30	9	0	2	139	1	5055651	0.053534730785039	PACA	15
REG-93	2020-04-02	31	9	0	2	131	1	5055651	0.053534730785039	PACA	16
REG-93	2020-04-03	32	9	0	2	149	1	5055651	0.053534730785039	PACA	17
REG-93	2020-04-04	33	9	0	2	102	1	5055651	0.053534730785039	PACA	18
REG-93	2020-04-05	34	9	0	2	94	1	5055651	0.053534730785039	PACA	19
REG-93	2020-04-06	35	9	0	2	127	1	5055651	0.053534730785039	PACA	20
REG-93	2020-04-07	36	9	0	2	125	1	5055651	0.053534730785039	PACA	21
REG-93	2020-04-08	37	9	0	2	86	1	5055651	0.053534730785039	PACA	22
REG-93	2020-04-09	38	9	0	2	91	1	5055651	0.053534730785039	PACA	23
REG-93	2020-04-10	39	9	0	2	98	1	5055651	0.053534730785039	PACA	24
REG-93	2020-04-11	40	9	0	2	87	1	5055651	0.053534730785039	PACA	25
REG-93	2020-04-12	41	9	0	2	67	1	5055651	0.053534730785039	PACA	26
REG-93	2020-04-13	42	9	0	2	70	1	5055651	0.053534730785039	PACA	27
REG-93	2020-04-14	43	9	0	2	63	1	5055651	0.053534730785039	PACA	28
REG-93	2020-04-15	44	9	0	2	62	1	5055651	0.053534730785039	PACA	29
REG-93	2020-04-16	45	9	0	2	96	1	5055651	0.053534730785039	PACA	30
REG-93	2020-04-17	46	9	0	2	97	1	5055651	0.053534730785039	PACA	31
REG-93	2020-04-18	47	9	0	2	71	1	5055651	0.053534730785039	PACA	32
REG-93	2020-04-19	48	9	0	2	62	1	5055651	0.053534730785039	PACA	33
REG-93	2020-04-20	49	9	0	2	75	1	5055651	0.053534730785039	PACA	34
