reg_id	date	day	initI	initH	obs_id	obs	isolation	popsize	ascertainement	ascertainementmin	ascertainementmax	ascertainementsd	IDname
REG-27	2020-03-16	14	4	10	2	38	0	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-27	2020-03-17	15	4	10	2	54	0	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-27	2020-03-18	16	4	10	2	61	1	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-27	2020-03-19	17	4	10	2	64	1	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-27	2020-03-20	18	4	10	2	89	1	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-27	2020-03-21	19	4	10	2	49	1	2783039	0.0700759308388985	0.0569051333481911	0.0911796214736341	0.0178731368554414	BFC
REG-28	2020-03-11	0	17	5	1	17	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-12	1	17	5	1	14	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-13	2	17	5	1	29	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-14	3	17	5	1	30	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-15	4	17	5	1	16	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-16	5	17	5	1	13	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-17	6	17	5	1	18	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-18	7	17	5	1	34	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-19	8	17	5	1	33	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-20	9	17	5	1	46	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-21	10	17	5	1	58	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-22	11	17	5	1	117	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-23	12	17	5	1	49	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-24	13	17	5	1	75	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-25	14	17	5	1	102	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-12	1	17	5	2	2	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-13	2	17	5	2	9	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-14	3	17	5	2	4	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-15	4	17	5	2	4	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-16	5	17	5	2	3	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-17	6	17	5	2	8	0	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-18	7	17	5	2	15	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-19	8	17	5	2	9	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-20	9	17	5	2	11	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-28	2020-03-21	10	17	5	2	15	1	3303500	0.0203820842118714	0.0153306420607459	0.030398322851153	0.0178731368554414	Normandie
REG-32	2020-03-02	0	36	1	1	36	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-03	1	36	1	1	14	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-04	2	36	1	1	6	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-05	3	36	1	1	9	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-06	4	36	1	1	23	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-07	5	36	1	1	76	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-08	6	36	1	1	0	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-09	7	36	1	1	0	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-10	8	36	1	1	36	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-11	9	36	1	1	54	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-12	10	36	1	1	86	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-13	11	36	1	1	48	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-14	12	36	1	1	69	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-15	13	36	1	1	41	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-16	14	36	1	1	78	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-17	15	36	1	1	27	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-18	16	36	1	1	53	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-19	17	36	1	1	35	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-20	18	36	1	1	59	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-21	19	36	1	1	32	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-22	20	36	1	1	145	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-23	21	36	1	1	333	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-24	22	36	1	1	263	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-25	23	36	1	1	221	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-03	1	36	1	2	1	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-04	2	36	1	2	0	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-05	3	36	1	2	3	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-06	4	36	1	2	2	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-07	5	36	1	2	3	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-08	6	36	1	2	3	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-09	7	36	1	2	6	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-10	8	36	1	2	10	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-11	9	36	1	2	13	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-12	10	36	1	2	10	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-13	11	36	1	2	19	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-14	12	36	1	2	19	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-15	13	36	1	2	19	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-16	14	36	1	2	30	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-17	15	36	1	2	42	0	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-18	16	36	1	2	49	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-19	17	36	1	2	45	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-20	18	36	1	2	42	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-32	2020-03-21	19	36	1	2	33	1	5962662	0.017936282297851	0.0150923482849604	0.0221008706403586	0.0178731368554414	HDF
REG-44	2020-03-02	0	11	4	1	11	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-03	1	11	4	1	1	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-04	2	11	4	1	25	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-05	3	11	4	1	39	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-06	4	11	4	1	59	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-07	5	11	4	1	114	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-08	6	11	4	1	0	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-09	7	11	4	1	0	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-10	8	11	4	1	214	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-11	9	11	4	1	114	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-12	10	11	4	1	121	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-13	11	11	4	1	212	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-14	12	11	4	1	174	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-15	13	11	4	1	293	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-16	14	11	4	1	165	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-17	15	11	4	1	277	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-18	16	11	4	1	343	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-19	17	11	4	1	480	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-20	18	11	4	1	363	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-21	19	11	4	1	83	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-22	20	11	4	1	306	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-23	21	11	4	1	861	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-24	22	11	4	1	666	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-25	23	11	4	1	557	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-03	1	11	4	2	2	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-04	2	11	4	2	4	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-05	3	11	4	2	8	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-06	4	11	4	2	14	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-07	5	11	4	2	23	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-08	6	11	4	2	13	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-09	7	11	4	2	20	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-10	8	11	4	2	30	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-11	9	11	4	2	36	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-12	10	11	4	2	29	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-13	11	11	4	2	57	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-14	12	11	4	2	63	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-15	13	11	4	2	77	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-16	14	11	4	2	125	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-17	15	11	4	2	102	0	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-18	16	11	4	2	148	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-19	17	11	4	2	145	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-20	18	11	4	2	191	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-44	2020-03-21	19	11	4	2	138	1	5511747	0.051362363127069	0.0450363953021033	0.0597558807844996	0.0178731368554414	GrandEst
REG-52	2020-03-05	0	1	7	1	1	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-06	1	1	7	1	8	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-07	2	1	7	1	2	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-08	3	1	7	1	0	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-09	4	1	7	1	0	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-10	5	1	7	1	9	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-11	6	1	7	1	7	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-12	7	1	7	1	7	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-13	8	1	7	1	14	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-14	9	1	7	1	27	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-15	10	1	7	1	16	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-16	11	1	7	1	10	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-17	12	1	7	1	18	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-18	13	1	7	1	2	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-19	14	1	7	1	32	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-20	15	1	7	1	30	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-21	16	1	7	1	44	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-22	17	1	7	1	36	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-23	18	1	7	1	23	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-24	19	1	7	1	50	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-25	20	1	7	1	25	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-06	1	1	7	2	10	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-07	2	1	7	2	4	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-08	3	1	7	2	13	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-09	4	1	7	2	8	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-10	5	1	7	2	7	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-11	6	1	7	2	9	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-12	7	1	7	2	8	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-13	8	1	7	2	9	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-14	9	1	7	2	6	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-15	10	1	7	2	15	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-16	11	1	7	2	16	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-17	12	1	7	2	24	0	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-18	13	1	7	2	17	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-19	14	1	7	2	23	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-20	15	1	7	2	32	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-52	2020-03-21	16	1	7	2	18	1	3801797	0.00938762143870756	0.00730112912810935	0.0131438178205716	0.0178731368554414	PaysLoire
REG-53	2020-03-02	0	12	1	1	12	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-03	1	12	1	1	6	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-04	2	12	1	1	4	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-05	3	12	1	1	6	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-06	4	12	1	1	3	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-07	5	12	1	1	8	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-08	6	12	1	1	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-09	7	12	1	1	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-10	8	12	1	1	41	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-11	9	12	1	1	13	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-12	10	12	1	1	23	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-13	11	12	1	1	38	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-14	12	12	1	1	27	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-15	13	12	1	1	25	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-16	14	12	1	1	26	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-17	15	12	1	1	14	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-18	16	12	1	1	26	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-19	17	12	1	1	24	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-20	18	12	1	1	49	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-21	19	12	1	1	13	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-22	20	12	1	1	38	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-23	21	12	1	1	93	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-24	22	12	1	1	36	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-25	23	12	1	1	77	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-03	1	12	1	2	1	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-04	2	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-05	3	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-06	4	12	1	2	2	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-07	5	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-08	6	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-09	7	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-10	8	12	1	2	1	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-11	9	12	1	2	0	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-12	10	12	1	2	3	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-13	11	12	1	2	1	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-14	12	12	1	2	7	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-15	13	12	1	2	8	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-16	14	12	1	2	14	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-17	15	12	1	2	17	0	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-18	16	12	1	2	14	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-19	17	12	1	2	23	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-20	18	12	1	2	13	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-53	2020-03-21	19	12	1	2	14	1	3340379	0.0182745022602674	0.0149335848463413	0.0235410729773262	0.0178731368554414	Bretagne
REG-76	2020-03-02	0	5	1	1	5	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-03	1	5	1	1	1	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-04	2	5	1	1	2	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
REG-76	2020-03-05	3	5	1	1	2	0	5924858	0.0262431786130357	0.0216369243213184	0.0333411233154164	0.0178731368554414	Occitanie
