rep,id,b,Dq,E0,A0
5,Normandie,0.727713844642407,5.03965208259832,4188.01627623838,396.584064088698
6,Normandie,0.730355043975744,5.69660564891945,3808.40211934094,805.979307875762
7,Normandie,0.731321660028798,5.64583053359321,4833.75464107452,72.7639021044277
8,Normandie,0.804476135631075,4.17743471901589,3333.16649518135,302.161017136761
9,Normandie,0.735356271359306,5.70586263490838,5392.5976017321,31.4335672981314
10,Normandie,0.729228629310608,5.03564207091741,4803.20214735387,222.612101550799
1,HDF,0.702025635028919,3.70241023676113,2053.7620058326,284.004155181157
2,HDF,0.692646238618138,3.31009390936442,2550.03670746589,87.3260366662416
3,HDF,0.705031113465016,2.99380130751513,2218.02509855779,153.880673738314
4,HDF,0.721398145619918,3.07465480551957,2203.40688836345,26.3472826004748
5,HDF,0.701704480155494,3.45981451368491,2406.1345339139,46.939872416571
6,HDF,0.688351641788638,3.16887125947539,2549.18816076952,53.6604809669953
7,HDF,0.691170091311956,3.35901063563045,2475.61709052706,100.903098017526
8,HDF,0.690420202059439,3.10939704608601,2779.79927844586,15.7619585467743
9,HDF,0.694112237482936,3.32694561496805,2509.51943556795,78.362197924786
10,HDF,0.718309634159487,2.75791605225227,2223.77056008558,29.9922177808257
1,GrandEst,0.707082065432568,2.82488351282276,340.731135296239,1823.18937732974
2,GrandEst,0.702774499060715,2.74562963027327,570.15549851224,1743.6745717503
3,GrandEst,0.707057411243833,2.90230043416709,414.668802255364,1841.65025269911
4,GrandEst,0.697804707519793,2.65284938635095,426.220226252064,1864.60382929683
5,GrandEst,0.70576156644806,2.53977092429757,493.933755080355,1722.23596079692
6,GrandEst,0.724011978197138,2.52699373332973,551.185104884451,1558.14516272656
7,GrandEst,0.704275025151921,2.52689665518942,376.99463567993,1839.01295092332
8,GrandEst,0.704347347848251,2.75782129620715,519.702864755729,1752.56972567432
9,GrandEst,0.708771623780477,2.69582771511689,395.524340661305,1769.93766376227
10,GrandEst,0.71796735467773,2.72224418543469,411.743660524157,1676.08981669067
1,PaysLoire,0.629235362424514,0.0772745546183674,2027.85353694755,1276.81383342576
2,PaysLoire,0.634552535450095,0.278069847423193,1940.76961702699,1457.38384373526
3,PaysLoire,0.669928429078459,0.153685370585982,1778.57718468439,1039.9244445015
4,PaysLoire,0.561726838221625,0.161160917768679,2648.44108756567,2158.71368171506
5,PaysLoire,0.590418073851072,0.083196058701174,661.550800467966,2759.46442002895
6,PaysLoire,0.644064694300402,0.0316794577798078,2838.93277178326,699.842022176705
7,PaysLoire,0.649481551332321,0.0691628591066418,3443.8985332232,215.668835790676
8,PaysLoire,0.609409744697983,0.14303967386922,2451.00369098947,1431.32889680875
9,PaysLoire,0.569109221450559,0.106247608555294,1765.14607607024,2360.14556267394
10,PaysLoire,0.619542414141317,0.103389179665452,3414.21066015441,486.217899087884
1,Bretagne,0.615449965882544,3.06077680099161,1502.30040384246,69.7782489312965
2,Bretagne,0.623336437473314,3.13992745134276,1459.59950532271,25.1938236083789
3,Bretagne,0.618850158458029,4.20710329546458,1464.66027709388,113.811740125973
4,Bretagne,0.61253475631211,3.88303368932891,1470.04830592062,72.40219274213
5,Bretagne,0.628692729587672,4.07541853046957,1391.29129935651,49.5589538107502
6,Bretagne,0.664498284973117,3.44663016407176,1213.1536079922,10.1993276470782
7,Bretagne,0.637503409133645,3.32153953209165,1212.42530551159,94.8037226095443
8,Bretagne,0.650383670666916,3.52458122469227,1048.76450998449,177.370412413415
9,Bretagne,0.645908548197476,4.01650274350067,1290.84638944576,30.6127967251289
10,Bretagne,0.657388986509259,2.99269867324824,1106.18114196255,84.1697813752442
1,Occitanie,0.719927550341487,0.563996997961831,265.835125024233,769.152715366759
2,Occitanie,0.747573481817019,0.407630652492259,445.216442226196,499.936203780721
3,Occitanie,0.72177973788571,0.530216254258722,314.015592704569,709.658582597138
4,Occitanie,0.720499754079712,0.605105022133773,245.333423713245,750.515796662863
5,Occitanie,0.731955738138127,0.636352736927245,300.316327066147,678.369988618555
6,Occitanie,0.747303565196978,0.429640203046844,491.521397302619,489.329023596284
7,Occitanie,0.699803778198432,0.682699352734844,292.149011008438,897.130492777068
8,Occitanie,0.733718638080428,0.449777165608915,377.744522897158,580.440375166383
9,Occitanie,0.742107733777867,0.621424334788148,439.339963139564,508.454627963745
10,Occitanie,0.689298483844981,0.719094488905665,369.027893964667,884.213732336592
1,PACA,0.739877242170075,0.849137661991384,263.424259215465,843.23534076309
2,PACA,0.743340806845546,0.512307990777987,144.275617524922,834.421124025511
3,PACA,0.737140464442888,0.63276851985368,190.962542166438,833.344149151984
4,PACA,0.747960421783101,0.619562029431584,122.816887561745,819.285218640231
5,PACA,0.730472095254127,0.803777860002824,84.3527218800654,951.415114624465
6,PACA,0.72195413016044,0.689414797070146,270.838434270248,900.06106946182
7,PACA,0.732065824490714,0.690934817733385,152.362883546984,884.559551849123
8,PACA,0.728869913795625,0.698592817304598,270.480882049366,875.738217080368
9,PACA,0.74520955565809,0.68516841365101,241.501008619988,772.045809329775
10,PACA,0.725323578111754,0.603259638505129,157.67478962682,915.716631247484
1,Corse,0.344466206523438,0.0935804916190431,750.493081608663,98.5612711706444
2,Corse,0.312969362696377,0.0410759807777029,761.085887703548,163.284543584419
3,Corse,0.238619786612065,0.0368274895342806,941.259231345688,148.198902657212
4,Corse,0.282847922553603,0.0133175131505571,860.575692187459,109.766545220044
5,Corse,0.2933303619744,0.0653636392592041,725.421254197669,212.567060859526
6,Corse,0.259571489589514,0.0195726918736124,829.767837165075,310.880849375382
7,Corse,0.339054647570344,0.0658919910343812,650.590671877574,190.086484005874
8,Corse,0.345668544104115,0.0153740348447278,709.366148246357,143.324526892573
9,Corse,0.317092212884126,0.0580545858838437,660.829484366888,299.808004416203
10,Corse,0.252675093392186,0.0158415290806633,728.598220502372,446.837114365164
