rep,id,eta_b,eta_Dq,eta_E0,eta_A0
1,Normandie,0.110604729960293,1.43997007944391,1.94546959821379,-0.890649586329412
2,Normandie,0.092607718557352,1.45814152117176,1.85708822827514,-0.146924822712417
3,Normandie,0.0329674308307692,1.76172102646155,2.09979085449536,-0.82738091503924
4,Normandie,0.0321681838050075,1.48849109215703,2.11944646139348,-0.48451777443951
5,Normandie,0.113854349426462,1.88173194152654,1.86497650594292,-0.0916136441155542
6,Normandie,0.0926100415744236,1.49963212925973,1.98256653929069,-2.22210856223383
7,Normandie,0.110846933182925,1.62078076234896,1.9917626231986,-1.68774047088145
8,Normandie,0.0624225049357707,1.74858475722886,2.16072084177028,-1.58426553553951
9,Normandie,0.104166705030444,1.47654377369148,1.90635758851597,-1.18519476088605
10,Normandie,0.0461789855431718,1.55685185663463,1.98080447586752,-0.561335309410956
1,HDF,0.0292559550336588,1.17631828741671,1.25732358528188,-0.645985026403851
2,HDF,0.0196754606834221,1.17357044311183,1.31201627929472,-0.80341784463049
3,HDF,0.0597412157791833,1.20461794017628,1.32585155726288,-2.99283037219033
4,HDF,0.0163674041908374,1.12125510628877,1.33912396929972,-1.3469669870471
5,HDF,0.023763327476549,1.07564702497999,1.43601411667187,-2.64409432224196
6,HDF,0.039550584208894,1.0207957863692,1.26765645148663,-1.24891323519523
7,HDF,0.0051482160435405,1.12617825937728,1.39228014350275,-1.15288001128514
8,HDF,0.0108256542083273,1.05211222529203,1.37450683815931,-0.83323528908241
9,HDF,0.0325109174129113,1.09605718250602,1.27334626127138,-0.966791524225927
10,HDF,0.0315996852766052,1.05817068469834,1.27021195406212,-0.933258727838592
1,GrandEst,0.0430876657158097,1.02326800747193,-0.364015590380201,1.55018558430143
2,GrandEst,0.0339362663001175,0.993387139258679,-0.693805086109991,1.61139235529941
3,GrandEst,0.0493486747422108,1.0007913628891,-0.10820897774427,1.46453902920891
4,GrandEst,0.0540660883176191,0.889615185884343,-0.595015421276986,1.49975968115001
5,GrandEst,0.0597929081000426,1.04964602499358,-0.199078939707536,1.48225307203429
6,GrandEst,0.0637161164293137,1.0119073425322,-0.386706604338722,1.47636509471909
7,GrandEst,0.060521074221596,0.8378508740945,-0.419784608843505,1.43029391622576
8,GrandEst,0.0461955155753254,1.00176686796068,-0.648231938225905,1.57575757494505
9,GrandEst,0.0403281639089264,0.956477087006031,-0.107086308977889,1.48724098740897
10,GrandEst,0.0740412320715164,0.958316151169832,-0.115542786103214,1.31902158135663
1,PaysLoire,-0.149832767348408,-1.65109164179831,1.27049696762672,1.70732309934203
2,PaysLoire,-0.0955095354649184,-1.57148180518675,1.1701844580643,1.26767757023293
3,PaysLoire,-0.141730704124934,-1.36002072884614,1.00702213411298,1.64255880343457
4,PaysLoire,-0.0875538384720592,-1.37340365743839,1.46517253796855,1.02750242368374
5,PaysLoire,-0.164085023695362,-2.89164917146506,1.21326796854455,1.58067324711179
6,PaysLoire,-0.142723470715294,-2.96103716608674,-0.192813888841632,1.98739664409181
7,PaysLoire,-0.045930915790283,-2.80159165199324,1.05204582212417,0.997868011152744
8,PaysLoire,-0.118122137591888,-2.52552048888395,1.58553452346958,0.890599702853145
9,PaysLoire,-0.0605175215668494,-1.34310816179603,1.21664428793678,1.113436210493
10,PaysLoire,-0.0924004777561066,-2.79073047125185,0.784925892680506,1.52339987038352
1,Bretagne,-0.0815397480094017,1.33117123028179,0.746917919412404,-0.976836230670223
2,Bretagne,-0.0810682154084516,1.4847364893396,0.74375198168431,-1.35753608987235
3,Bretagne,-0.033473472631972,1.16475796837523,0.293779436745317,-0.411427130044459
4,Bretagne,-0.112483652529757,1.32082757103093,0.725914187699931,-0.441946021200485
5,Bretagne,-0.151351922915456,1.28412468258336,0.874620006651721,-0.338998124403866
6,Bretagne,-0.102585261385038,1.3883665323318,0.888923642028242,-2.20760233994198
7,Bretagne,-0.0615153356524104,1.47942017226439,0.840627179139894,-2.27144363110643
8,Bretagne,-0.0741098790962471,1.14875720653335,0.757774041690283,-2.04952141112275
9,Bretagne,-0.0775444270512287,1.49086739353794,0.66558720641003,-0.522980444254225
10,Bretagne,-0.00131548662562712,1.37785162393805,0.205459682445203,-0.451537737919208
1,Occitanie,0.0196626358663174,-0.3003742274577,-0.251942689114304,0.640164945023153
2,Occitanie,0.0930325706189608,-0.632288366723442,-0.0882688876746297,0.176983235531738
3,Occitanie,0.0706368985579126,-0.9145379664187,-0.100902729315735,0.201400450862939
4,Occitanie,0.0621662746102597,-0.687779662285369,-0.390656737264611,0.484363660100138
5,Occitanie,0.035069314327202,-0.500387042747062,-1.33213986782569,0.754528526271993
6,Occitanie,0.0376933904673322,-0.586686284046488,-0.0776110687302398,0.423802963568182
7,Occitanie,0.0698781582821578,-0.559538465929745,-0.277273743887493,0.392916287889745
8,Occitanie,0.077705104396232,-0.661335079893834,-0.48008522275607,0.386887698243341
9,Occitanie,0.0603576566592782,-0.956011209303519,-0.625435112336003,0.581513825817758
10,Occitanie,0.0508234586846478,-0.395501273653597,-0.303719295317641,0.497268314613854
1,PACA,0.0794920204011666,-0.358424275240748,-1.18616750258633,0.82552682800178
2,PACA,0.0486913078759637,-0.18493698281269,-1.19454655374797,0.905365703753697
3,PACA,0.0645756327548282,-0.23657767344875,-0.950987267369704,0.819414741156896
4,PACA,0.0936926994256665,-0.35762707158282,-1.18539226485593,0.710527034240169
5,PACA,0.0796373555421693,-0.165540962153738,-1.40129121941465,0.841608133024534
6,PACA,0.105396331287114,-0.255703887948631,-1.59717830800041,0.743649710807462
7,PACA,0.0618013087892253,-0.162877924729898,-1.81450027402766,0.939038304784957
8,PACA,0.0697583305380827,-0.201107754284071,-2.61448365031062,0.948667771305058
9,PACA,0.0658203378658518,-0.415123499227337,-1.85316418178364,0.89390338724881
10,PACA,0.105495912992641,-0.332281953150637,-2.0071473833621,0.734079503870718
1,Corse,-0.790515041337373,-3.95273348866616,0.308638293517287,-1.89174744897657
2,Corse,-0.975475973228855,-3.38207868915293,0.0790112529613794,0.122036818156146
3,Corse,-0.713299783954261,-4.66482146869437,0.00424916550813677,-0.852706921364303
4,Corse,-0.934965686989553,-2.29685744215015,0.107919700837774,-0.0938035349647163
5,Corse,-0.813597428305236,-3.83368554110612,0.0564118529373861,-0.503412369349974
6,Corse,-0.698723472318674,-4.05371774651824,0.289746860842409,-2.90331899546054
7,Corse,-0.742964505813228,-3.10553231800808,0.292831475551891,-1.83346635095205
8,Corse,-0.754957553020764,-2.54005663269833,-0.0955341050805865,-0.158759915864395
9,Corse,-0.864138746394913,-2.94086542573358,0.141510170061458,-0.508717723834043
10,Corse,-0.741323199967117,-3.14495247135009,0.236006066240418,-1.96321542418679
