rep,id,b,Dq,E0,A0
1,Centre,0.263611240961423,4.98237768292731,608.133701715163,31.011158501447
2,Centre,0.285693602458356,3.1119407123225,365.445932584595,47.7615172284728
3,Centre,0.280946504266718,4.10039741580062,451.51041967655,56.8905973207792
4,Centre,0.293024163951962,3.65359590362268,347.028992951279,65.0152574255887
5,Centre,0.286497395007854,4.1493734746771,399.086279307628,64.0669682103214
6,Centre,0.274216759605994,4.23105753831361,593.904132654683,17.946348699197
7,Centre,0.279288691094995,4.66111499587756,458.311017759526,35.6847787824777
8,Centre,0.279779149121619,3.86824110047773,366.095005609202,79.3738401101795
9,Centre,0.275757680581714,6.57815954106184,483.460791505324,56.7213372222981
10,Centre,0.276558239659686,3.34789450299338,590.332649426898,4.05711115635844
1,BFC,0.202393732230738,0.960237743193829,260.299935374579,569.741312199918
2,BFC,0.196914806513148,0.947091878472059,382.25570165213,586.244077586369
3,BFC,0.19515470960733,0.767747740567957,452.13557841357,562.014905032586
4,BFC,0.197978039848257,0.891221424852728,207.179970440318,667.611635456727
5,BFC,0.196818559298023,0.882006123463623,321.909869502114,619.312425597377
6,BFC,0.201750034480223,0.740733711826728,427.019181577863,479.379252685813
7,BFC,0.202121218470992,1.05831499557854,421.676016678228,518.491373668569
8,BFC,0.196457967126824,0.991338479573694,380.571526410107,571.764762717483
9,BFC,0.20155515078377,0.979392602112523,451.143736460899,469.078477697783
10,BFC,0.198441860625546,1.10182609883786,210.515775917854,663.719949729811
1,Normandie,0.230030678205311,4.31460414248993,4410.4957458561,157.715848183878
2,Normandie,0.225927843586488,4.39372339862537,4037.41940697357,331.795809577044
3,Normandie,0.212847380285156,5.95217397920863,5146.45615954217,168.016746500475
4,Normandie,0.212677330614421,4.52911516760629,5248.61357274916,236.731549493946
5,Normandie,0.230779406256766,6.7111306736381,4069.39363732134,350.664851017541
6,Normandie,0.225928368421335,4.5798563375161,4577.18434958478,41.6514427884188
7,Normandie,0.230086399124497,5.1697082901965,4619.47065713656,71.0727570936515
8,Normandie,0.219210062263102,5.87449593615864,5469.77969630114,78.8209666322362
9,Normandie,0.228554491925196,4.4753263422544,4241.32231542607,117.477850583097
10,Normandie,0.215678082912834,4.84955698585402,4569.12616206501,219.227337378163
1,HDF,0.212058866564695,3.31465580417789,2216.30431170879,201.433548851367
2,HDF,0.210036938790805,3.30556014854967,2340.89603788811,172.091571295184
3,HDF,0.218623083981056,3.40979932706624,2373.5080632844,19.2712471255454
4,HDF,0.20934327270763,3.13707427907929,2405.22022317439,99.9307637783294
5,HDF,0.210897299139369,2.9972120082813,2649.9257364523,27.3126577554702
6,HDF,0.214253209553415,2.8372386912829,2239.32381152452,110.225838218662
7,HDF,0.207007737048551,3.15255665578951,2536.53161622741,121.336121698956
8,HDF,0.208186353269745,2.92749680850602,2491.84733525549,167.03598728777
9,HDF,0.212750234775901,3.05901412758696,2252.10145476645,146.152858026547
10,HDF,0.212556458226085,2.94528676453079,2245.05372758152,151.136868954816
1,GrandEst,0.215012382455443,2.84426165022566,438.016765725186,1810.99220808619
2,GrandEst,0.213053694302765,2.76052986197117,314.966943429569,1925.2997065635
3,GrandEst,0.216362799999614,2.78104529912435,565.699942209258,1662.3434459295
4,GrandEst,0.217385884067573,2.48842675851985,347.671252533513,1721.93554190314
5,GrandEst,0.218634385407757,2.92028591041749,516.561234533231,1692.0526269137
6,GrandEst,0.219493818414685,2.81213180041408,428.18963658971,1682.1191322241
7,GrandEst,0.218793645537096,2.36289219509652,414.257668992284,1606.38001289944
8,GrandEst,0.215681648107945,2.78375954658379,329.653083610046,1857.90009170223
9,GrandEst,0.214419873288602,2.66049604376383,566.335392498877,1700.51352580833
10,GrandEst,0.221771857744255,2.66539336856283,561.566383136327,1437.22026055578
1,PaysLoire,0.177287939248112,0.196114591363597,2245.69368954172,2119.14433445276
2,PaysLoire,0.187185184466532,0.212365527186833,2031.35276337784,1365.29000271922
3,PaysLoire,0.178730171981639,0.26237375976025,1725.53928923745,1986.24931793917
4,PaysLoire,0.188680312582895,0.258885821938425,2728.33091812336,1073.78706800418
5,PaysLoire,0.174779106819627,0.0567208352826262,2120.78322773052,1867.05540329115
6,PaysLoire,0.178552822686,0.0529185327957954,519.807675884239,2804.10926549143
7,PaysLoire,0.196699471346676,0.062066049220227,1805.00492637993,1042.43289487617
8,PaysLoire,0.182999938353927,0.0817994312882395,3077.29825601155,936.401440429139
9,PaysLoire,0.193851118107863,0.266848910033651,2127.95577085359,1170.1424605321
10,PaysLoire,0.187768059634022,0.0627438339067977,1381.87792820209,1763.12739723864
1,Bretagne,0.189818472117961,3.86981511230255,1330.34115700307,144.692143975276
2,Bretagne,0.189907998821548,4.51214202268566,1326.13603982482,98.8801470785071
3,Bretagne,0.19916517009411,3.27655796146233,845.604887687604,254.682441331341
4,Bretagne,0.184034695261932,3.82999336973271,1302.69042900949,247.027224159764
5,Bretagne,0.177018815760213,3.691969972948,1511.55285863495,273.813288867844
6,Bretagne,0.185865388169767,4.09760244581112,1533.32892677674,42.2600515105417
7,Bretagne,0.193657787201904,4.48821769600612,1461.03440012428,39.6464313369751
8,Bretagne,0.191234050752936,3.22454774902326,1344.86218166968,49.4975493318862
9,Bretagne,0.190578374854693,4.53989050789087,1226.42656017225,227.799106059374
10,Bretagne,0.205674015618944,4.05474226180985,774.124304156709,244.669136138811
1,Occitanie,0.210034245122753,0.757040348499126,489.963103270291,728.953188067899
2,Occitanie,0.226023849889404,0.543213491644439,577.093264441991,458.714405678461
3,Occitanie,0.221018156030481,0.409629385699877,569.848222251967,470.052796741633
4,Occitanie,0.219153901192885,0.513890967628274,426.501566852606,623.786542877509
5,Occitanie,0.21329523118136,0.619804271615123,166.356472412702,817.272925567446
6,Occitanie,0.213855669102608,0.568558662428267,583.276712472303,587.130748126379
7,Occitanie,0.220850524256359,0.584205213493342,477.707697553597,569.273427380031
8,Occitanie,0.222585891864156,0.527661880168763,390.015918586583,565.851835539158
9,Occitanie,0.218757893734207,0.392988193997207,337.254441784281,687.42889369762
10,Occitanie,0.216682123791718,0.688344546114024,465.240037752818,631.888456467472
1,PACA,0.2229839897346,0.714345332773846,192.501755920105,877.407379223636
2,PACA,0.216220617002122,0.849674892738413,190.895512653449,950.330933302038
3,PACA,0.219682558035735,0.806910781626763,243.541049778236,872.06094470368
4,PACA,0.226173104001768,0.714915038541747,192.651048405569,782.091393551222
5,PACA,0.223016399499271,0.866316069106272,155.241436290244,891.6312979721
6,PACA,0.228835701385382,0.791624285334531,127.624769439291,808.430150893655
7,PACA,0.219073932103283,0.868626175804243,102.695931822732,982.875909649609
8,PACA,0.220824061821758,0.836045490198966,46.1450237604029,992.38619632059
9,PACA,0.219956168285237,0.674969348879863,98.8010859560888,939.500130985439
10,PACA,0.228858490369476,0.733266218931559,84.7008294639911,800.730210834555
1,Corse,0.0934188282550614,0.0196299662962503,858.263422375343,57.9567545972503
2,Corse,0.0776438216932248,0.0347337588261464,682.173504488892,434.189636523897
3,Corse,0.100917986246501,0.00963082903902521,633.032613822673,163.81498482139
4,Corse,0.0808537742111073,0.102815213966293,702.181894033744,349.897773483764
5,Corse,0.0912871949467146,0.0221116637080172,666.929691872286,232.300595129839
6,Corse,0.102399771509542,0.0177444543032425,842.201788034633,21.0758023758584
7,Corse,0.0979682501146452,0.0457988262010596,844.803666892219,61.4349087539487
8,Corse,0.0968003297271268,0.0806189833571412,572.915750062662,327.892121087233
9,Corse,0.0867880732415898,0.0539968307090296,726.169129180078,231.071421609545
10,Corse,0.0981291780061091,0.0440285509474173,798.135868452647,53.9592507975125
